,solver,r,c,time,comp,sing_values,expl_var
563,full,10000,200,0.0573013623555501,0.6,,
564,randomized,90000,900,2.2055686155955,0.1,,
565,full,100000,900,5.31615317662557,0.4,,
566,full,10000,900,0.579344383875529,0.2,,
567,full,100000,100,0.6685523827870686,0.1,,
568,full,100000,300,1.4152004718780518,0.3,,
569,full,60000,200,0.5056824207305908,0.3,,
570,full,40000,1000,2.36583989461263,0.1,,
571,full,10000,800,0.4851673444112142,0.4,,
572,randomized,80000,500,3.058179791768392,0.5,,
573,randomized,30000,700,0.4412120501200358,0.1,,
574,randomized,60000,800,3.298705005645752,0.4,,
575,full,10000,300,0.1152905146280924,0.4,,
576,randomized,80000,1000,6.4128349622090655,0.4,,
577,full,70000,600,2.0701573371887205,0.1,,
578,randomized,20000,800,0.3646976153055827,0.1,,
579,randomized,100000,500,3.46423176129659,0.4,,
580,full,50000,800,2.188223695755005,0.2,,
581,randomized,70000,1000,8.392995007832845,0.6,,
582,randomized,40000,300,1.009076197942098,0.6,,
583,randomized,80000,300,1.4818918546040851,0.4,,
584,randomized,40000,700,1.7690014362335205,0.4,,
585,full,90000,600,2.8161596775054933,0.1,,
586,full,50000,100,0.2447545846303304,0.6,,
587,full,90000,300,1.2218593597412108,0.4,,
588,full,80000,1000,4.814976533253987,0.1,,
589,full,30000,800,1.2528586069742838,0.3,,
590,randomized,70000,100,0.1278264045715332,0.1,,
591,randomized,50000,100,0.3930927594502767,0.6,,
592,randomized,40000,300,0.3173875967661539,0.2,,
593,full,20000,300,0.1925912857055664,0.1,,
594,full,40000,600,1.0830660661061604,0.6,,
595,full,20000,100,0.0472647984822591,0.4,,
596,randomized,90000,400,2.824838511149089,0.5,,
597,randomized,100000,500,4.916626056035359,0.6,,
598,full,70000,800,3.1851231892903646,0.1,,
599,randomized,30000,100,0.1768794059753418,0.6,,
600,full,20000,100,0.0426321824391683,0.5,,
601,randomized,40000,400,0.4849389394124349,0.2,,
602,randomized,60000,800,2.772202157974243,0.3,,
603,randomized,100000,800,6.124494981765747,0.4,,
604,full,80000,200,0.7269290447235107,0.6,,
605,full,20000,1000,1.244483232498169,0.2,,
606,full,90000,100,0.561656141281128,0.6,,
607,full,90000,200,0.838897720972697,0.1,,
608,randomized,80000,500,0.8155259291330973,0.1,,
609,full,50000,700,1.737790584564209,0.2,,
610,randomized,70000,900,5.910245529810587,0.5,,
611,randomized,70000,400,1.019664971033732,0.2,,
612,randomized,60000,600,1.3751482486724853,0.2,,
613,randomized,70000,100,0.2420499165852864,0.3,,
614,full,50000,600,1.4066364288330078,0.2,,
615,full,10000,400,0.151442797978719,0.1,,
616,randomized,90000,400,3.37942541440328,0.6,,
617,full,20000,900,1.0825899442036946,0.4,,
618,randomized,80000,300,2.2286933263142905,0.6,,
619,randomized,50000,900,3.296186780929565,0.4,,
620,full,80000,300,1.0463690598805746,0.5,,
621,randomized,60000,600,3.413999636967977,0.6,,
622,full,60000,1000,3.512171506881714,0.4,,
623,randomized,50000,700,2.768317763010661,0.5,,
624,randomized,70000,800,4.000529861450195,0.4,,
625,randomized,70000,900,3.670446252822876,0.3,,
626,full,100000,400,2.070932372411092,0.5,,
627,randomized,90000,300,0.4788677215576172,0.1,,
628,randomized,70000,100,0.3348858674367269,0.4,,
629,full,10000,500,0.2238725503285726,0.1,,
630,full,20000,700,0.6823025862375895,0.2,,
631,full,90000,200,0.8538582801818848,0.2,,
632,full,20000,1000,1.2537548700968424,0.5,,
633,randomized,30000,200,0.3573374430338542,0.5,,
634,randomized,10000,400,0.1144664923350016,0.2,,
635,randomized,20000,200,0.2452135880788167,0.5,,
636,full,70000,200,0.6095948537190755,0.5,,
637,randomized,50000,300,0.2429870128631591,0.1,,
638,full,40000,900,1.9674861590067545,0.6,,
639,full,60000,1000,3.530906407038371,0.3,,
640,full,80000,700,2.966948906580607,0.5,,
641,randomized,20000,100,0.0429100354512532,0.2,,
642,full,50000,100,0.2381728013356526,0.3,,
643,randomized,50000,300,0.4264891942342122,0.2,,
644,randomized,40000,800,2.736594597498576,0.5,,
645,randomized,40000,100,0.1271902879079182,0.3,,
646,full,100000,800,5.245450528462728,0.2,,
647,randomized,80000,800,5.982325267791748,0.5,,
648,randomized,20000,700,0.2912021001180013,0.1,,
649,full,60000,800,2.6769645690917967,0.1,,
650,randomized,90000,200,0.3233194986979166,0.1,,
651,randomized,90000,600,4.5503502368927,0.5,,
652,randomized,20000,400,0.5930746714274089,0.6,,
653,randomized,20000,500,0.1932506243387858,0.1,,
654,randomized,70000,500,3.17990001042684,0.6,,
655,full,80000,900,4.018045043945312,0.4,,
656,randomized,20000,200,0.0595871289571126,0.1,,
657,full,70000,500,1.5935174465179442,0.6,,
658,full,30000,600,0.7916134675343831,0.2,,
659,full,70000,1000,4.184464470545451,0.3,,
660,full,40000,700,1.40178492863973,0.1,,
661,full,70000,400,1.228554693857829,0.4,,
662,full,100000,600,3.1891033331553142,0.5,,
663,full,30000,900,1.4602855682373046,0.3,,
664,full,40000,100,0.1470907688140869,0.1,,
665,randomized,60000,600,0.7870457490285238,0.1,,
666,full,10000,900,0.5784409364064534,0.1,,
667,randomized,40000,400,1.1478503545125325,0.5,,
668,full,80000,800,3.78200847307841,0.3,,
669,randomized,80000,1000,3.673319800694784,0.2,,
670,randomized,100000,900,5.629597759246826,0.3,,
671,full,90000,1000,5.5123279094696045,0.2,,
672,full,80000,100,0.5144976456960042,0.2,,
673,randomized,70000,600,2.3583280086517333,0.3,,
674,randomized,70000,200,1.0624266306559245,0.5,,
675,full,90000,500,2.1893632570902506,0.3,,
676,randomized,100000,400,3.906913296381632,0.6,,
677,full,50000,600,1.4020288785298665,0.4,,
678,full,30000,800,1.277354621887207,0.1,,
679,full,100000,700,3.931487067540487,0.3,,
680,full,10000,100,0.022491963704427,0.5,,
681,randomized,40000,200,0.3844284534454346,0.4,,
682,full,90000,400,1.685831864674886,0.1,,
683,randomized,40000,300,0.205824327468872,0.1,,
684,randomized,70000,100,0.5522924741109212,0.6,,
685,full,50000,200,0.3901334762573242,0.6,,
686,randomized,80000,800,2.8001869201660154,0.2,,
687,full,70000,400,1.2227919419606528,0.3,,
688,full,20000,900,1.044594399134318,0.6,,
689,full,100000,400,2.044787168502808,0.6,,
690,randomized,100000,300,1.889619906743368,0.4,,
691,randomized,30000,900,2.8723825295766194,0.6,,
692,randomized,10000,300,0.2619093894958496,0.4,,
693,randomized,60000,300,0.8303341070810953,0.3,,
694,full,50000,400,0.8384879430135092,0.4,,
695,randomized,90000,600,2.207014878590902,0.2,,
696,randomized,10000,900,0.4591927687327067,0.3,,
697,randomized,50000,700,3.3081068197886148,0.6,,
698,full,40000,200,0.2709899107615153,0.4,,
699,randomized,10000,100,0.0271997769673665,0.3,,
700,randomized,30000,400,0.351483949025472,0.2,,
701,randomized,80000,100,0.6960449854532877,0.6,,
702,randomized,100000,400,2.643063942591349,0.4,,
703,randomized,50000,500,0.9422674814860026,0.2,,
704,randomized,80000,800,3.83472425142924,0.3,,
705,full,80000,200,0.7254770119984945,0.5,,
706,full,40000,500,0.8432334899902344,0.5,,
707,randomized,100000,200,0.6037207126617432,0.2,,
708,full,100000,500,2.528848663965861,0.3,,
709,randomized,30000,700,0.7618826548258464,0.2,,
710,randomized,80000,1000,2.30835599899292,0.1,,
711,full,70000,900,3.456943353017172,0.5,,
712,full,40000,700,1.3796783924102782,0.6,,
713,randomized,20000,200,0.1686768849690755,0.4,,
714,full,70000,100,0.4229081471761067,0.2,,
715,randomized,40000,300,0.4517604033152262,0.3,,
716,randomized,90000,700,1.7230954964955647,0.1,,
717,full,20000,300,0.2057768185933431,0.5,,
718,randomized,10000,1000,0.5677562395731608,0.3,,
719,full,80000,500,1.9370635827382403,0.6,,
720,full,10000,900,0.5796316782633464,0.3,,
721,randomized,20000,600,0.3950015703837077,0.2,,
722,full,70000,300,0.8783804734547933,0.3,,
723,full,50000,800,2.1788259824117024,0.4,,
724,full,40000,300,0.4407953421274821,0.2,,
725,full,90000,500,2.1853122234344484,0.4,,
726,randomized,90000,200,0.8108071645100912,0.3,,
727,full,50000,800,2.167752504348755,0.3,,
728,full,40000,900,2.0361189524332683,0.1,,
729,full,10000,800,0.5068687756856283,0.5,,
730,full,30000,100,0.0747234344482421,0.4,,
731,randomized,100000,600,3.512093607584636,0.3,,
732,full,20000,500,0.4100560029347738,0.2,,
733,randomized,50000,800,2.738775300979614,0.4,,
734,full,90000,200,0.8482151349385579,0.5,,
735,randomized,10000,100,0.0135841846466064,0.1,,
736,full,80000,600,2.4010900179545085,0.5,,
737,randomized,90000,900,7.593684291839599,0.5,,
738,randomized,30000,400,0.8022471745808919,0.5,,
739,randomized,100000,800,8.913365666071574,0.6,,
740,randomized,60000,100,0.270919402440389,0.4,,
741,full,10000,300,0.1005576610565185,0.1,,
742,full,70000,700,2.507772159576416,0.3,,
743,randomized,40000,600,1.5750119050343832,0.4,,
744,full,100000,900,5.318306891123454,0.5,,
745,randomized,50000,600,2.335082085927328,0.5,,
746,full,90000,600,2.7749032974243164,0.4,,
747,full,90000,600,2.7677145481109617,0.3,,
748,full,80000,400,1.4532834053039552,0.4,,
749,full,70000,600,2.1006925106048584,0.2,,
750,full,60000,600,1.712825107574463,0.5,,
751,full,60000,600,1.7205695152282714,0.3,,
752,randomized,50000,500,1.3883464018503824,0.3,,
753,full,20000,500,0.4114269892374674,0.1,,
754,randomized,20000,300,0.3632373650868734,0.5,,
755,full,30000,800,1.2592971007029214,0.2,,
756,full,30000,700,1.0414453347524006,0.3,,
757,randomized,40000,400,0.9196394443511964,0.4,,
758,full,20000,800,0.8471521695454916,0.5,,
759,full,50000,100,0.2636865933736165,0.1,,
760,randomized,80000,500,1.6377380212148032,0.2,,
761,randomized,70000,300,0.3498547554016113,0.1,,
762,randomized,40000,1000,2.351484473546346,0.3,,
763,randomized,50000,900,1.9641273975372315,0.2,,
764,randomized,90000,300,1.3505363464355469,0.3,,
765,full,60000,1000,3.508075539271037,0.2,,
766,full,80000,500,1.9448116938273112,0.5,,
767,randomized,10000,800,0.5218715985616048,0.4,,
768,full,40000,800,1.7295552094777424,0.1,,
769,full,80000,300,1.053611977895101,0.2,,
770,full,20000,700,0.6857567310333252,0.3,,
771,randomized,30000,600,1.3812140146891276,0.5,,
772,randomized,30000,1000,3.395349502563477,0.6,,
773,randomized,30000,500,0.2727490743001302,0.1,,
774,randomized,50000,400,1.4527196884155271,0.5,,
775,randomized,60000,200,0.2946647644042969,0.2,,
776,randomized,70000,700,4.0865835825602215,0.5,,
777,randomized,10000,800,0.8700048923492432,0.6,,
778,full,100000,800,5.04639679590861,0.1,,
779,full,60000,700,2.119026072820028,0.2,,
780,full,20000,300,0.1962954839070638,0.6,,
781,full,60000,900,2.953751866022746,0.5,,
782,randomized,90000,900,6.400605249404907,0.4,,
783,randomized,90000,100,0.6025832017262777,0.5,,
784,randomized,80000,600,1.1451598008473711,0.1,,
785,full,80000,400,1.4646666526794434,0.6,,
786,full,40000,900,1.9614277044932047,0.4,,
787,randomized,10000,700,0.6792860349019368,0.6,,
788,full,70000,700,2.533497365315755,0.4,,
789,randomized,50000,200,0.6958943367004394,0.5,,
790,randomized,70000,600,1.6688767751057942,0.2,,
791,full,100000,200,1.0125284989674883,0.1,,
792,randomized,10000,1000,0.2314072450002034,0.1,,
793,full,30000,600,0.7920387903849284,0.1,,
794,full,30000,600,0.7948065598805746,0.5,,
795,full,90000,900,4.659771315256754,0.4,,
796,full,90000,500,2.1798723061879475,0.6,,
797,full,30000,700,1.029015334447225,0.4,,
798,full,30000,900,1.4532904942830405,0.2,,
799,full,70000,200,0.6121836026509603,0.6,,
800,full,10000,300,0.0993303457895914,0.5,,
801,randomized,70000,700,2.794519710540772,0.3,,
802,full,60000,700,2.122842709223429,0.1,,
803,full,10000,400,0.1535795847574869,0.2,,
804,randomized,40000,700,2.2185966968536377,0.5,,
805,full,90000,700,3.412421735127767,0.4,,
806,full,30000,500,0.5948834578196208,0.3,,
807,full,80000,300,1.0540726820627848,0.4,,
808,randomized,30000,600,1.1262067794799804,0.4,,
809,full,100000,100,0.6739608923594157,0.4,,
810,randomized,50000,900,1.1075480620066325,0.1,,
811,full,50000,900,2.40726801554362,0.4,,
812,randomized,90000,200,1.107297134399414,0.4,,
813,full,30000,300,0.3067252000172933,0.4,,
814,full,30000,300,0.288913631439209,0.6,,
815,full,10000,1000,0.6993153254191081,0.1,,
816,full,20000,700,0.6876277446746826,0.6,,
817,full,40000,200,0.2724214076995849,0.5,,
818,full,90000,100,0.5650168418884277,0.1,,
819,full,100000,700,3.9313862641652415,0.2,,
820,randomized,10000,700,0.5444654941558837,0.5,,
821,randomized,80000,600,2.7833377361297607,0.3,,
822,full,100000,1000,6.374120076497396,0.6,,
823,randomized,100000,600,2.454358196258545,0.2,,
824,randomized,20000,600,1.02494371732076,0.6,,
825,full,30000,400,0.4398477554321289,0.1,,
826,randomized,100000,600,6.2760714848836265,0.6,,
827,full,100000,1000,6.396975533167521,0.5,,
828,full,30000,100,0.072506825129191,0.5,,
829,randomized,90000,1000,9.613013474146523,0.5,,
830,randomized,40000,900,0.8445016384124756,0.1,,
831,full,90000,300,1.2117605209350586,0.1,,
832,full,20000,1000,1.2491012414296467,0.1,,
833,full,40000,200,0.2705472628275553,0.6,,
834,full,40000,100,0.1513981183369954,0.2,,
835,full,60000,700,2.1199682553609214,0.4,,
836,randomized,30000,500,1.0394975980122885,0.5,,
837,full,50000,200,0.3844810962677002,0.5,,
838,full,30000,700,1.0373548984527587,0.6,,
839,full,80000,700,2.9714542865753173,0.6,,
840,randomized,100000,1000,2.8987292607625323,0.1,,
841,randomized,30000,200,0.3899092038472493,0.6,,
842,randomized,50000,300,0.8484035491943359,0.4,,
843,randomized,100000,400,3.189570999145508,0.5,,
844,randomized,90000,900,9.351323954264323,0.6,,
845,randomized,60000,500,1.1585548877716063,0.2,,
846,full,60000,800,2.679748471577962,0.6,,
847,randomized,50000,900,4.069481547673544,0.5,,
848,randomized,60000,700,1.7872237682342529,0.2,,
849,full,10000,200,0.0543028990427653,0.2,,
850,full,80000,700,2.9370487054189045,0.3,,
851,full,50000,500,1.0851858774820964,0.6,,
852,full,30000,100,0.0751594225565592,0.6,,
853,full,80000,900,4.0099469184875485,0.3,,
854,randomized,100000,700,3.1756958961486816,0.2,,
855,randomized,10000,400,0.1575650374094645,0.3,,
856,full,50000,1000,2.916186793645223,0.4,,
857,full,40000,100,0.1528432051340739,0.6,,
858,full,90000,300,1.217592175801595,0.5,,
859,randomized,70000,400,2.1070890267690023,0.5,,
860,randomized,90000,100,0.7810277303059896,0.6,,
861,full,30000,300,0.3015082677205403,0.3,,
862,randomized,100000,400,1.5431549072265625,0.2,,
863,full,80000,100,0.5009921709696452,0.3,,
864,randomized,10000,700,0.2390193462371826,0.2,,
865,full,80000,1000,4.9466614882151285,0.6,,
866,full,60000,400,1.0420261383056642,0.4,,
867,randomized,80000,200,0.259020185470581,0.1,,
868,randomized,50000,100,0.1542056401570638,0.3,,
869,randomized,30000,800,1.2803268114725748,0.3,,
870,randomized,100000,700,4.151878086725871,0.3,,
871,randomized,40000,1000,1.7036611080169677,0.2,,
872,full,20000,200,0.0977718830108642,0.2,,
873,randomized,60000,900,2.397859191894532,0.2,,
874,full,20000,600,0.5320779959360759,0.6,,
875,full,100000,400,2.0647613048553466,0.4,,
876,full,40000,600,1.09794495900472,0.5,,
877,full,40000,500,0.840458075205485,0.6,,
878,randomized,80000,200,1.2849759419759117,0.5,,
879,full,40000,300,0.4359192689259847,0.1,,
880,randomized,90000,100,0.4922129154205322,0.4,,
881,randomized,30000,800,2.0821879386901854,0.5,,
882,randomized,40000,100,0.2506772677103678,0.6,,
883,full,40000,200,0.2796333948771158,0.1,,
884,full,50000,600,1.4033415953318278,0.1,,
885,full,60000,600,1.7222774187723795,0.2,,
886,randomized,80000,900,3.3503272851308186,0.2,,
887,randomized,90000,200,1.418748664855957,0.5,,
888,randomized,80000,100,0.5258145491282146,0.5,,
889,full,100000,700,3.960132884979248,0.4,,
890,full,10000,400,0.1536231994628906,0.5,,
891,randomized,70000,900,6.843377765019735,0.6,,
892,full,20000,100,0.0411631902058919,0.3,,
893,full,50000,500,1.0932437896728515,0.1,,
894,randomized,100000,800,4.981734736760457,0.3,,
895,randomized,60000,900,4.030366214116414,0.4,,
896,full,100000,100,0.6676181316375732,0.2,,
897,full,70000,1000,4.126313225428263,0.4,,
898,full,50000,600,1.39255641301473,0.3,,
899,full,80000,400,1.4548160711924234,0.5,,
900,full,60000,500,1.342180220286051,0.2,,
901,full,50000,300,0.5690832455952962,0.5,,
902,full,60000,300,0.7299647331237793,0.2,,
903,randomized,20000,400,0.2982024510701497,0.3,,
904,full,20000,500,0.4000114123026529,0.3,,
905,randomized,100000,900,7.106965764363607,0.4,,
906,full,10000,600,0.3017704804738362,0.5,,
907,full,90000,500,2.1756521224975587,0.2,,
908,randomized,60000,900,6.104029814402263,0.6,,
909,randomized,40000,800,3.2067033608754474,0.6,,
910,randomized,10000,400,0.3052824656168619,0.6,,
911,randomized,20000,600,0.9673450311024984,0.4,,
912,full,90000,400,1.7757846196492513,0.2,,
913,full,90000,400,1.6991109371185302,0.6,,
914,randomized,100000,500,3.2893470287323,0.3,,
915,randomized,10000,800,0.7273666381835937,0.5,,
916,randomized,30000,900,2.4416996955871584,0.5,,
917,full,20000,800,0.8734902222951253,0.2,,
918,randomized,60000,800,5.073528226216634,0.6,,
919,randomized,100000,200,0.3803533554077148,0.1,,
920,full,20000,900,1.0557188034057616,0.5,,
921,full,80000,1000,4.851751963297526,0.3,,
922,randomized,80000,900,1.9828197320302328,0.1,,
923,randomized,40000,800,2.162501859664917,0.4,,
924,randomized,100000,500,2.0954196294148764,0.2,,
925,randomized,80000,200,0.9320085366566976,0.4,,
926,randomized,10000,500,0.0988452752431233,0.1,,
927,full,20000,600,0.5574129104614258,0.5,,
928,full,30000,400,0.4353360017140706,0.6,,
929,randomized,70000,800,6.096543407440185,0.6,,
930,full,100000,800,5.075870339075724,0.6,,
931,randomized,10000,1000,1.2178257624308269,0.6,,
932,full,60000,900,2.913844537734985,0.1,,
933,full,10000,800,0.4764626344045003,0.3,,
934,randomized,30000,700,1.0532622814178467,0.3,,
935,randomized,90000,500,4.275110292434692,0.6,,
936,randomized,90000,700,4.319713481267294,0.4,,
937,full,60000,500,1.3252217292785644,0.5,,
938,full,60000,200,0.496588134765625,0.2,,
939,randomized,10000,600,0.2695272127787272,0.3,,
940,randomized,30000,400,0.4670650323232015,0.3,,
941,randomized,50000,500,2.1925964673360188,0.6,,
942,full,50000,1000,2.90794677734375,0.5,,
943,randomized,40000,700,0.6072611331939697,0.1,,
944,randomized,100000,700,1.8515596707661948,0.1,,
945,full,50000,500,1.0892636934916178,0.5,,
946,full,100000,1000,6.573493321736653,0.2,,
947,randomized,10000,900,0.1992444992065429,0.1,,
948,full,70000,500,1.589222431182861,0.1,,
949,full,60000,700,2.1224446932474774,0.5,,
950,full,40000,300,0.4313761075337728,0.6,,
951,randomized,100000,900,8.623803043365479,0.5,,
952,randomized,90000,800,1.9277953147888185,0.1,,
953,randomized,60000,700,2.347985442479452,0.3,,
954,full,50000,700,1.7222149848937989,0.6,,
955,randomized,20000,1000,1.5659019629160562,0.4,,
956,randomized,10000,300,0.0861319700876871,0.2,,
957,randomized,50000,800,0.9461102644602458,0.1,,
958,full,70000,700,2.497157494227092,0.5,,
959,full,20000,600,0.5727167288462321,0.4,,
960,randomized,20000,700,1.3503472328186037,0.6,,
961,full,30000,800,1.2761534214019776,0.5,,
962,full,20000,400,0.286572249730428,0.6,,
