row,solver,r,c,time,comp,density,sing_values
row,randomized,40000,6000,1.2142706155776977,50,0.02,"[155.90020984101585, 21.80450806478274, 21.78191332073732, 21.756380199758713, 21.73651096335968, 21.701747360277324, 21.68466021782527, 21.68048302157135, 21.658849395481244, 21.64657359091922, 21.62857952777116, 21.605331510053112, 21.591018474187504, 21.590618090076042, 21.575910109727435, 21.558878105791504, 21.532363687192948, 21.523869390027297, 21.509522655937015, 21.489946279623158, 21.482356556589732, 21.475032218000397, 21.449760109172242, 21.43512938112431, 21.408486888722898, 21.403011884326446, 21.390976814200208, 21.3736745377349, 21.364485948720095, 21.344769730300463, 21.32618218774468, 21.313741286310208, 21.284771203240304, 21.278447963221968, 21.270343025457354, 21.26610272575579, 21.23748513829327, 21.219679862747146, 21.2092835986219, 21.198760548289894, 21.177126432636133, 21.17112967701604, 21.138177042559622, 21.124764469036084, 21.1083143546708, 21.090220916672024, 21.08433775763532, 21.07547921133084, 21.05059253980474, 21.048687589984702]"
row,arpack,60000,2000,1.58178071975708,80,0.01,"[56.649670496112535, 16.859010671596376, 16.83301307332065, 16.82437577089087, 16.808145974513696, 16.806403590659272, 16.791367491962486, 16.77613171693361, 16.77222579408877, 16.764556782304172, 16.75147280650884, 16.74469359121949, 16.73832537594569, 16.7272217602565, 16.725471379940732, 16.711937674244744, 16.710799308738775, 16.70562187555387, 16.698436667327993, 16.683275276357325, 16.680824233172327, 16.67551953214232, 16.666374559404865, 16.66165068778292, 16.656196902926297, 16.644763702984168, 16.636378645537068, 16.632279721080952, 16.62702094920746, 16.617822416787217, 16.615126753361317, 16.612965055950095, 16.60976951259455, 16.60132592536503, 16.59425930768819, 16.587016297401455, 16.584260656680282, 16.581548871235846, 16.5770945713833, 16.57136313495133, 16.568888928529613, 16.562149847265484, 16.5607568627002, 16.551708407092597, 16.544440106180343, 16.54126824031931, 16.53706396890632, 16.534826940299382, 16.528257238780956, 16.520014007121578, 16.514949085076783, 16.508395193782754, 16.500995087294378, 16.497294243951412, 16.49244404825413, 16.490778658906635, 16.480159799051314, 16.48005677723737, 16.476679368484046, 16.469505628340805, 16.468822132011187, 16.46579918048474, 16.463017810037858, 16.458360047353576, 16.454015897604133, 16.445698457851076, 16.442739549728262, 16.435310280621422, 16.43349240499827, 16.42910343468478, 16.426660635454834, 16.421571210337003, 16.41552268569765, 16.41387371347253, 16.411578648000056, 16.40905492792268, 16.40526073752662, 16.401324943914492, 16.385530597536533, 16.381694280381915]"
row,arpack,60000,6000,0.452766466140747,20,0.001,"[10.672214667985651, 6.416593024454199, 6.363789040772596, 6.283996603727743, 6.264015277696543, 6.254161070493589, 6.227310300475991, 6.205901022344079, 6.197100643056694, 6.179492006685845, 6.174161417246052, 6.165730754406106, 6.163987994950263, 6.160765443149822, 6.151319070830211, 6.14835456060053, 6.1388257767629515, 6.132135872443391, 6.131270662590381, 6.123603467870786]"
row,arpack,60000,4000,2.676842546463013,90,0.005,"[40.114167092864314, 12.737776813446176, 12.704174898882657, 12.702409598722555, 12.695160970332466, 12.687587972407613, 12.678656789597666, 12.673357424325179, 12.670400958819245, 12.66392375852331, 12.661217513103002, 12.653120760838112, 12.651131447168087, 12.642395071542683, 12.63928431637977, 12.630727779839264, 12.627525309557711, 12.6227076025372, 12.62168323905521, 12.618628671141249, 12.612372592611786, 12.60823867874028, 12.603191472810519, 12.599288005785981, 12.598119831106946, 12.58887413008817, 12.585580323623761, 12.584209009177242, 12.581953232501332, 12.574693119020848, 12.57331594090755, 12.570391812780715, 12.565714116916867, 12.55978095374834, 12.556086353803083, 12.5536839315147, 12.547940529328624, 12.547193668312193, 12.543708424533083, 12.540987021958287, 12.538096274299935, 12.535538362793352, 12.529267087102431, 12.526232060118554, 12.523465463183005, 12.520213477946639, 12.518566191917582, 12.515897872699655, 12.510970742705652, 12.505678047488972, 12.504512438024877, 12.50215679180826, 12.499260299071564, 12.494594285653829, 12.493277831241027, 12.490930370872865, 12.490383022343986, 12.487259936114679, 12.481037162869358, 12.477886016140031, 12.474869751021824, 12.474526693679861, 12.469509401198632, 12.46574651525217, 12.463852251937293, 12.461835571002185, 12.457757589341142, 12.455035040563626, 12.450030987287333, 12.44636816986819, 12.443378929960904, 12.442119904278028, 12.439303875142802, 12.43563753904682, 12.433900458991134, 12.429563957247849, 12.427741327609128, 12.425277801860842, 12.423494127427125, 12.420507142094662, 12.419104414340309, 12.416904837410835, 12.40963364487356, 12.408109789601673, 12.406726339150156, 12.406164353792944, 12.40221165163614, 12.399935905322197, 12.394843819818705, 12.393709908029765]"
row,arpack,40000,4000,3.238111686706543,40,0.02,"[127.61486066894022, 21.544370510211056, 21.513425025845155, 21.50211890136507, 21.474497310055987, 21.462152993197105, 21.444540099081337, 21.436815262380627, 21.428711241925452, 21.420079637011657, 21.410896363640283, 21.407374171685458, 21.396403422710986, 21.381393515538118, 21.38052051558307, 21.374211890872253, 21.366603764377007, 21.353808808277254, 21.348717475670856, 21.34155316328921, 21.325269544080232, 21.322814173301936, 21.318638185348437, 21.304289361709273, 21.29969209078777, 21.296102911730994, 21.286907396499316, 21.275621264390363, 21.274733672188223, 21.257946641566807, 21.24954705227193, 21.248042368217657, 21.238814528737688, 21.232277440558132, 21.225499099465587, 21.220377572322487, 21.208180828645755, 21.204182818696207, 21.202120147876318, 21.192091915039295]"
row,randomized,60000,4000,0.3591010570526123,50,0.0005,"[5.2394584852528885, 4.382253937427642, 4.342931212934205, 4.338752143543886, 4.317013657291315, 4.309667169116091, 4.294179030064789, 4.285351990085416, 4.271535732777913, 4.257855747173581, 4.252447628069013, 4.2478317991636265, 4.237644119816076, 4.231805230922111, 4.221028804214221, 4.217024941794121, 4.208765223111704, 4.205853672724737, 4.19521108150797, 4.189931184647989, 4.185872562524714, 4.179203122534099, 4.169950741516565, 4.161368904836663, 4.155485164991856, 4.1478818446649095, 4.144704721673258, 4.139959641410356, 4.133952184294862, 4.130486806685354, 4.122266883606891, 4.118763607010932, 4.1136195850477835, 4.1072760889913855, 4.099468135601576, 4.095194129617026, 4.092095018490171, 4.0847011168580005, 4.080655896860292, 4.080164840334141, 4.0784624375142196, 4.0697780891028845, 4.068281395989564, 4.065471578921037, 4.059308402848595, 4.05463167445482, 4.046582482361984, 4.043449680942195, 4.036745657160979, 4.0353835294667695]"
row,randomized,50000,2000,0.7367012977600098,100,0.001,"[6.644452217450381, 5.436539553449228, 5.381377340964548, 5.334766593802202, 5.24945665102772, 5.245214289495829, 5.231898465466684, 5.2119727475031885, 5.204210469267923, 5.1848483239960705, 5.171358284765424, 5.162810071483284, 5.157259021805204, 5.153021973512908, 5.145171501655426, 5.137208215586541, 5.134151027766189, 5.122822614939034, 5.104866589781473, 5.101954384894484, 5.094209266751929, 5.086391889196692, 5.079520715288188, 5.072586573850707, 5.067556771034289, 5.060111649500947, 5.04761289631138, 5.0461696301915575, 5.041507732237845, 5.028850586737057, 5.0253273295421454, 5.022122097095477, 5.014403744829629, 5.0085248800662905, 4.9985447654073525, 4.990079861143124, 4.98639735715331, 4.981985488507186, 4.970887089740756, 4.967195168274728, 4.964202368968983, 4.963171837713596, 4.955314227294838, 4.952520908991988, 4.947311420464869, 4.943572658699705, 4.940389781867316, 4.933843643933071, 4.9310726567359495, 4.9162789523757775, 4.915746689783085, 4.911295337138959, 4.902561845834199, 4.89613760697972, 4.89286332077374, 4.886865085101442, 4.8856923104831855, 4.881957126629056, 4.877765322397615, 4.8760194934722705, 4.869530523039871, 4.863099746160645, 4.859883811646156, 4.855640363645969, 4.8530402099764, 4.848435285368624, 4.844027237277343, 4.843928917965374, 4.835249071786663, 4.831996997884459, 4.830447249446613, 4.824349090766946, 4.82131552194359, 4.817807488883197, 4.811082556648302, 4.8058020133130475, 4.80218310658203, 4.80010791052496, 4.793984607865539, 4.789937358492161, 4.786653816692509, 4.776172449512791, 4.774939958362744, 4.773255513288591, 4.769050322444263, 4.767088802123125, 4.7583068689865495, 4.754207128620529, 4.751919596839593, 4.746740466797612, 4.745429004135383, 4.735478104451638, 4.7315043833611705, 4.7298443775156915, 4.722294049882984, 4.714950962135729, 4.708191238063129, 4.704421080542837, 4.701305281612002, 4.697900701434185]"
row,arpack,40000,6000,0.6136106729507447,80,0.0001,"[2.4459522794558883, 2.4196252725820377, 2.3885969175222144, 2.3584166171909473, 2.3307371198853066, 2.324146039525901, 2.3170356966247003, 2.312415078181204, 2.30559385268517, 2.2952092247437634, 2.276148508523029, 2.274591876453114, 2.2742578776586657, 2.240439638537189, 2.239214837505726, 2.232046792737783, 2.231406964156533, 2.2288632145405485, 2.225090616980849, 2.223536719777131, 2.2226494721582246, 2.2200418972163294, 2.2183211054380285, 2.2153286830689383, 2.204661404818193, 2.197352868518345, 2.1875066867343413, 2.1777383941914605, 2.1770001862378545, 2.168438974399089, 2.163438903671157, 2.150857345910553, 2.1488533943181776, 2.1417102122439005, 2.136355917899429, 2.1361937343843307, 2.1345930299424625, 2.1326755126303327, 2.1252038775114737, 2.123867407443343, 2.1229772075840634, 2.121025066935986, 2.1209561489898534, 2.1177012794742542, 2.1161028535752955, 2.1117386401257963, 2.1111236397147946, 2.110680152248793, 2.1073621379515344, 2.106044485166638, 2.1021467305777866, 2.098299596042886, 2.094805515980845, 2.0908085768727953, 2.087648631266107, 2.085327989646569, 2.081278557446307, 2.080941476967887, 2.0807793152219785, 2.080699239677336, 2.080553034927373, 2.0774684622597026, 2.0774100769342563, 2.074295082395827, 2.074207698387607, 2.073595531188704, 2.0712043622268195, 2.071149347009794, 2.069091318857911, 2.0668670844910197, 2.0657958100542118, 2.0637680790533155, 2.06076732916859, 2.056862784155772, 2.0540102582550928, 2.0526824690985412, 2.051666284083414, 2.050748852105549, 2.050424563996601, 2.0501797863389544]"
row,arpack,50000,4000,2.172920155525208,100,0.005,"[36.62634812190469, 11.864507136758789, 11.861748311537584, 11.844143538936944, 11.835062696215825, 11.820214388789209, 11.812447382935398, 11.802371409050261, 11.798904580768946, 11.79165384711568, 11.786184701194282, 11.7835169235662, 11.78010694491388, 11.776918942725118, 11.766883016078618, 11.76410222033802, 11.75520500684348, 11.752467821685626, 11.746782314251686, 11.744553876118287, 11.735442951412926, 11.733313671316253, 11.728329130828357, 11.726627157851551, 11.721467005007218, 11.72029343522105, 11.717481628173266, 11.713912966461564, 11.71141944494278, 11.705534958353017, 11.701558932718783, 11.699301115001111, 11.698165737164826, 11.693847777478423, 11.68725314526856, 11.684900261912672, 11.681523205027412, 11.676149662710184, 11.67404166675796, 11.671378058672598, 11.66955826328103, 11.663033406444216, 11.658095260307118, 11.653521601257681, 11.649630215138489, 11.648493199503873, 11.64641199903142, 11.64228838380904, 11.64123392795686, 11.636740680131242, 11.631635484095574, 11.628511748594777, 11.626833101541019, 11.62383059052196, 11.621441091883293, 11.616479328386003, 11.61395181781829, 11.609982158971066, 11.609469787964159, 11.604765535420693, 11.599543048690139, 11.598868762767127, 11.594741878088268, 11.592593579375757, 11.589646970284997, 11.586598029835788, 11.585030345476682, 11.580856418226961, 11.575982632022432, 11.572970132305597, 11.570143340781017, 11.566717917753552, 11.566529787496407, 11.561198874140592, 11.559066335161093, 11.558311423991375, 11.556215942454498, 11.554168565819788, 11.550558572128859, 11.549590738798443, 11.541361278307239, 11.540553406499013, 11.538213849197492, 11.536604258042926, 11.535323411693657, 11.5291046467369, 11.527460786135462, 11.525506877534012, 11.523534121673709, 11.518700999786475, 11.51863703170457, 11.515157360205933, 11.512517425416505, 11.5096987934876, 11.50799213830108, 11.507053319865578, 11.502652075488005, 11.500372681598067, 11.497932837968929, 11.496211832943349]"
row,randomized,60000,2000,0.1113428592681884,20,0.001,"[7.221664030854781, 5.679391874345547, 5.516229970152259, 5.489627608442303, 5.481341634240651, 5.454337742082117, 5.434120622263996, 5.4228495867096145, 5.397916386472759, 5.375990494792547, 5.3716308603520995, 5.364584287238854, 5.353816532427835, 5.344247229730752, 5.336748888776283, 5.3207654315974375, 5.311644927166035, 5.301608148353802, 5.291862537031505, 5.275636982829767]"
row,randomized,60000,4000,1.0367570161819455,40,0.02,"[156.2749840871621, 24.20046365085781, 24.15110685947507, 24.122697017080696, 24.103191208876634, 24.062439939159447, 24.043068148942094, 24.01618252742207, 24.007049912437676, 23.98748239829316, 23.980081022424347, 23.95780382504569, 23.931510925751045, 23.90739752304808, 23.902263548152074, 23.885462765942698, 23.855353426615693, 23.84808933884136, 23.824638056026462, 23.797673594719473, 23.790387975420774, 23.7656756032001, 23.75474134668098, 23.747215739299175, 23.736287067196084, 23.72516540645628, 23.717521254073517, 23.695584877737353, 23.683214560591146, 23.659933710296116, 23.653660239284932, 23.638421565787585, 23.619691609529706, 23.61122811097409, 23.60026196202551, 23.570936868214456, 23.568050133093255, 23.547233297446834, 23.516743060759715, 23.498862060357315]"
row,randomized,50000,6000,0.1715122699737548,10,0.005,"[44.38836025336987, 11.81745549329007, 11.805971185971256, 11.791346611065155, 11.753836979053151, 11.73804270206263, 11.734953649243272, 11.72485968916602, 11.697427615474762, 11.683725920527156]"
row,randomized,40000,6000,1.712219786643982,70,0.02,"[155.90020984101585, 21.898146055879778, 21.854864869442896, 21.848369255147308, 21.802934500635125, 21.78546727200257, 21.763318810547776, 21.753013663268586, 21.731741730942897, 21.70972386987114, 21.69198761675162, 21.667732619931265, 21.657214945174484, 21.652521512409987, 21.62529278618297, 21.619718470037864, 21.603772157562187, 21.583778254265333, 21.56942638028084, 21.56513274190656, 21.54246520969016, 21.528988970739704, 21.523726218066553, 21.498623866204266, 21.49128984724462, 21.471026091608497, 21.465398020541908, 21.46290123957828, 21.453810385651998, 21.418959101009673, 21.41113004292382, 21.398279102766114, 21.392196018320792, 21.386923700169177, 21.373300479382753, 21.357624169911695, 21.33938637454201, 21.319687862094735, 21.313610620941414, 21.309272592467767, 21.301416855610103, 21.275592614910607, 21.270972256393755, 21.26207309894017, 21.257403225132922, 21.250346521280225, 21.246103947815048, 21.221078080822277, 21.217537962537, 21.200389468697036, 21.17585020809315, 21.161719777209946, 21.13924730417241, 21.13261109097459, 21.128294105834325, 21.120411782696113, 21.110177902869196, 21.106522095197366, 21.095433455319327, 21.066327968291827, 21.062689183766114, 21.05176809871025, 21.023456368141215, 21.006792914418813, 20.984833867972217, 20.972186601931593, 20.96815776385147, 20.953508052202206, 20.930932260949692, 20.928711809938164]"
row,randomized,60000,2000,0.9050343036651612,100,0.0001,"[2.5370791276902023, 2.5268165379885597, 2.517084549681621, 2.4458504857485517, 2.4436941960605263, 2.4354353521302206, 2.420235573449929, 2.4137108619375742, 2.405123648344228, 2.4000726632445226, 2.372352064504888, 2.370021647524847, 2.3613905107224573, 2.354358471508591, 2.3501222527310532, 2.344656698152655, 2.3340317511477164, 2.3253082139671486, 2.3128890846684955, 2.310015492627602, 2.301397439366707, 2.292579128040964, 2.2858466141980993, 2.281394990749558, 2.279319661039124, 2.269291219681938, 2.2585444196411406, 2.252694007217358, 2.250460889948517, 2.2399382218181088, 2.239433796064456, 2.2278672546994045, 2.224246716927195, 2.2191388166636905, 2.2155293767980058, 2.2097130556726268, 2.2064810239860253, 2.1992371003090256, 2.1951315828070337, 2.1920527090957833, 2.190329829947544, 2.182430073181645, 2.1788069456083656, 2.1704145371974697, 2.162233556134075, 2.1576782427556638, 2.1531233050501473, 2.147875878709797, 2.1419908280443805, 2.1402121093884845, 2.1373046933989883, 2.1295657372773067, 2.120243698609897, 2.1166158226789524, 2.1138201756208734, 2.111693577215355, 2.106238859071038, 2.1044799073812226, 2.100544437243749, 2.0983845943450774, 2.092474900380751, 2.0894677185463135, 2.08542800683879, 2.0829426070734316, 2.0793295053710072, 2.075329695020457, 2.073654050438329, 2.0694377366293892, 2.063317168379961, 2.0593066979664134, 2.057758196777357, 2.052104799400874, 2.0490978883567608, 2.045480408804987, 2.0378899569369695, 2.0355882419235876, 2.031095672075561, 2.026273578124018, 2.02190880040888, 2.019217629791544, 2.015958756630091, 2.0133081767152197, 2.00933563997982, 2.0078992563541282, 2.005563664558214, 2.0005879538337092, 1.9950848747095509, 1.9920585470847256, 1.9874784171687314, 1.981135521097381, 1.9753040277441776, 1.9742544213320639, 1.9701822889629645, 1.9643551401337684, 1.9606101968299607, 1.9593817708974517, 1.9534722546653644, 1.9500269472971907, 1.9442336755610488, 1.936543052839578]"
row,randomized,60000,2000,1.5778624773025514,100,0.02,"[111.35876359146269, 23.026303260193323, 22.994586572933144, 22.9722780484693, 22.94617335995832, 22.912046752361224, 22.903911809357805, 22.89591131253065, 22.850669928954936, 22.842137694462625, 22.834710421137963, 22.815076411980076, 22.78867084912938, 22.78062112258297, 22.774626832731574, 22.76604019852345, 22.743044028033403, 22.729047498555055, 22.71708691301302, 22.71049975881792, 22.6990198763483, 22.68608631324222, 22.67313358087512, 22.657646816416438, 22.649662251286173, 22.620386376479015, 22.6148813803809, 22.6055911558619, 22.588999387156004, 22.571954697664328, 22.566915200120345, 22.542895664296218, 22.531658901179437, 22.519776263011032, 22.506626877081025, 22.49645466195471, 22.4907879001313, 22.473967044111667, 22.461495160841434, 22.45463428593141, 22.45018559559466, 22.426689139701146, 22.421450791835984, 22.40597093589331, 22.400173120945084, 22.390573403221115, 22.374686720946897, 22.365533014723646, 22.354015946425076, 22.34376844401481, 22.33436998997516, 22.320870077748914, 22.314789821074523, 22.295771218136966, 22.281277203385176, 22.273210350671835, 22.25133029366393, 22.239968639188408, 22.236802479071915, 22.227687782615195, 22.21261418886582, 22.201331956080814, 22.19259430095516, 22.167477873145945, 22.162347451806138, 22.1509046324795, 22.147636294105375, 22.1296808253285, 22.12221843640765, 22.118158648308626, 22.102971904884292, 22.090199227018683, 22.086843431611317, 22.074338628878674, 22.045033470555644, 22.03071120075131, 22.02413148242591, 22.019544382501472, 22.00665035929976, 21.986694685795364, 21.98281654001912, 21.97587310816226, 21.963718853270105, 21.950219269753283, 21.928264085812998, 21.921841854717943, 21.91517161855916, 21.89001385013685, 21.876941616718547, 21.86023777939962, 21.856392858736744, 21.848249045894374, 21.833345065819945, 21.81154728135238, 21.797745896976043, 21.791400887377527, 21.755287209017588, 21.74841026116613, 21.741476571124554, 21.735530760987892]"
row,randomized,50000,4000,0.2779662370681762,20,0.01,"[71.93072100251928, 15.91762045342468, 15.892375510100416, 15.873493967209473, 15.845004952444771, 15.836787132613228, 15.805118053967082, 15.793529665952814, 15.758494915756113, 15.745799632140791, 15.733224932748382, 15.711241318846579, 15.70745379353384, 15.692163434447533, 15.673132711863435, 15.67048179534775, 15.634648625910916, 15.621921394712249, 15.609166199819665, 15.594303237393905]"
row,arpack,60000,2000,0.0390093326568603,10,0.0001,"[2.540212509025388, 2.532223409303037, 2.5226362993423805, 2.4534924542370886, 2.4524760248815727, 2.4454592340621097, 2.4293198430323097, 2.4289336402161226, 2.4182266250073643, 2.417290597326535]"
row,randomized,50000,2000,0.9956588268280028,70,0.02,"[101.65565508951207, 21.3146713766282, 21.24107093320063, 21.195946161623688, 21.184483907905044, 21.17851849520829, 21.149969467005118, 21.12593208870266, 21.10485151919684, 21.088874811993186, 21.08731005706846, 21.049781447142273, 21.037758977760625, 21.0144326272591, 21.004826717095863, 20.995789726791884, 20.97341665547986, 20.95010763089731, 20.94167004495716, 20.936261548681248, 20.91218487193453, 20.887338055380493, 20.87441061595854, 20.857098847382137, 20.850967287565773, 20.843309633613384, 20.813899486539437, 20.80775598923768, 20.80145336133615, 20.780929421056808, 20.772261323477103, 20.750081739211403, 20.741872301345975, 20.73393059587221, 20.715719532048265, 20.70040283505829, 20.690400762905565, 20.683172139810004, 20.67851701297369, 20.66509701447557, 20.649343155827868, 20.622723949089163, 20.609664675116274, 20.595627043188525, 20.57960065195754, 20.564726352803778, 20.550088898650294, 20.53964349306219, 20.533916326562526, 20.505584559631405, 20.502036215354856, 20.48144462752236, 20.474306426068043, 20.46660698894984, 20.458600228642073, 20.443458200614234, 20.413218423085677, 20.403801538145732, 20.390332933867793, 20.3781615937441, 20.363135318634708, 20.342878951790965, 20.314857802816736, 20.308067708070443, 20.297446183661325, 20.283051943053234, 20.268960940351064, 20.244143223827134, 20.23029029353458, 20.22310643919556]"
row,arpack,40000,2000,0.7540208339691162,80,0.005,"[23.954860161532284, 10.306587535303665, 10.275375620540471, 10.241991314775323, 10.210963111040801, 10.191955712704088, 10.176227487904798, 10.169648129626692, 10.160603990977124, 10.153946400235629, 10.132268617722232, 10.126177450709603, 10.125288169743596, 10.12314677354965, 10.116026289188744, 10.10341025230481, 10.094404403873954, 10.087035451262821, 10.084086034667608, 10.076709039754546, 10.069639425524612, 10.062163416312924, 10.058019234557381, 10.057557077361151, 10.046429176985397, 10.04217176980744, 10.037949454402453, 10.036890446738466, 10.029834457950004, 10.024547279267512, 10.021500322286242, 10.015874347969397, 10.00815752082825, 10.001767305493061, 9.997040302111037, 9.992718331571663, 9.987581158562165, 9.985284827320957, 9.98078931365636, 9.976461185451603, 9.972842432709454, 9.966041431714602, 9.96318275689393, 9.959656500514082, 9.958603453590127, 9.950078147462063, 9.948306226096467, 9.942806037066962, 9.939679307813053, 9.934611307382582, 9.932441972127576, 9.925935002944941, 9.923156789396144, 9.9208317268392, 9.916259342177302, 9.914072000819841, 9.910152736685683, 9.903048185965648, 9.901024081207991, 9.895911096594505, 9.8948503315716, 9.893414662134571, 9.887243953712927, 9.885719205997095, 9.883385994907256, 9.875466198279614, 9.871765145918802, 9.86902121324243, 9.864388865020542, 9.86215332085635, 9.86048294401303, 9.85637322183423, 9.852404809259713, 9.84907947227376, 9.846625422652666, 9.84434613122082, 9.842358741800409, 9.83483958115427, 9.832014933173907, 9.83166060468166]"
row,arpack,40000,2000,0.6130813837051392,90,0.001,"[6.028546499802928, 5.1229942559452715, 5.116831716027675, 5.0905663041891955, 5.059697830490185, 4.990734937275469, 4.967802706480776, 4.955001480353059, 4.944401049452715, 4.931543092187711, 4.923438987333236, 4.914699975970423, 4.884644432523644, 4.877271067343862, 4.871898850033696, 4.86125114314474, 4.857726238811838, 4.848870429774544, 4.83567328823588, 4.827606363446436, 4.82454970992616, 4.815662114797134, 4.8138824448999085, 4.8071219671448375, 4.803587489621221, 4.798665235508212, 4.794343262508855, 4.789858680811068, 4.785580715833412, 4.779492966194241, 4.776618285066497, 4.771877945388363, 4.767827732869574, 4.763736933157168, 4.758671360055538, 4.753325536204651, 4.747912804072685, 4.744329866338958, 4.742851448997501, 4.734558087574016, 4.734031250255689, 4.726428145094317, 4.724923884484318, 4.7215398641175454, 4.716550391241433, 4.710509503333876, 4.708679780437606, 4.705168244372205, 4.702899629637883, 4.69751658060853, 4.693903220064028, 4.690847190130404, 4.68860420373344, 4.686819300574075, 4.6849468924378215, 4.683283070752458, 4.6789517351358745, 4.675597452651948, 4.673962484336854, 4.6677703936034325, 4.6667500946331595, 4.659678132930113, 4.6556776731035, 4.654841003658098, 4.653265995082897, 4.652120595977807, 4.648025321254935, 4.644860758615402, 4.641548287089376, 4.640857339177329, 4.639875925798273, 4.636068787010081, 4.634850901877543, 4.633120095532534, 4.630687161653497, 4.624917093396706, 4.622293033940188, 4.619287762004249, 4.616948472291156, 4.615736505755912, 4.613134501044305, 4.611198564447881, 4.609313605056067, 4.60773575187941, 4.604275781645, 4.603946137021503, 4.60035300722503, 4.5970348919811945, 4.595670104028577, 4.592320076831087]"
row,randomized,40000,2000,0.0404162883758544,10,0.0005,"[3.731712096277257, 3.668666357350605, 3.6264590581073106, 3.5878632063396934, 3.5625773551400366, 3.5303499916086514, 3.4841403131239668, 3.4576371540356883, 3.4405373767714265, 3.4287293547046636]"
row,randomized,50000,6000,0.2953279733657837,10,0.01,"[87.70580712945788, 16.639467121723413, 16.610229145201547, 16.564062886419954, 16.52993591721671, 16.498287661347216, 16.495564613750442, 16.46202767039583, 16.45926012950235, 16.44442240862219]"
row,arpack,40000,4000,1.286555004119873,20,0.01,"[64.4024310819491, 15.305910710130046, 15.286084004827647, 15.255861885326246, 15.250244874555666, 15.240067914000301, 15.235963459151765, 15.223487318912742, 15.2197645139692, 15.213354504047391, 15.210751305019167, 15.201449636267458, 15.192011490829909, 15.184559475892112, 15.182206937045986, 15.171260441855512, 15.169111393228459, 15.16163403096527, 15.153960051626907, 15.146060302989813]"
row,randomized,40000,4000,0.1438094139099121,40,0.0001,"[2.35464101245793, 2.270859560570116, 2.2439911852119603, 2.219997775479524, 2.210557547115012, 2.1806587114596363, 2.157545822316208, 2.149034811119726, 2.1413115864480163, 2.1378608741766634, 2.128369952277697, 2.12473707895511, 2.117179624039473, 2.1140029604435173, 2.1080512160345366, 2.1002517149876567, 2.0939138794531407, 2.0900462764750856, 2.080291679003072, 2.0751407954578682, 2.0690271089074566, 2.0680812150117016, 2.0610051801002247, 2.0531394272705197, 2.0485522119338966, 2.045447901309544, 2.0342966193227183, 2.0325129644203774, 2.02883415859374, 2.0168998961257345, 2.0118725280107226, 1.9997938129400967, 1.9978955326409467, 1.9930366197724685, 1.9900539836324345, 1.9824059500300852, 1.968623649694067, 1.9636806131636058, 1.954686907607687, 1.9452133276478942]"
row,randomized,60000,2000,0.4327944278717041,60,0.001,"[7.242445587701313, 5.828781827720456, 5.688518494627067, 5.6142815776533705, 5.585937550147292, 5.538211619416317, 5.498090971337086, 5.492870827903457, 5.4753832182492195, 5.4672034192705965, 5.4638813950123, 5.45026549341887, 5.443674108493474, 5.4316048585445325, 5.4233312176305875, 5.415480291730704, 5.4028164153821905, 5.401124021212667, 5.39304668025919, 5.387977371742175, 5.37475078722779, 5.365546197163345, 5.3620966774608405, 5.353642511954354, 5.351407773950499, 5.346748278677313, 5.335604869656174, 5.330573328591286, 5.327251869977567, 5.320720750788714, 5.314446496265065, 5.3101328242030466, 5.307700032949774, 5.3005039580679325, 5.290679476999483, 5.287334166859594, 5.278177912707747, 5.277047334570986, 5.268348752156904, 5.266184798148637, 5.256415908915451, 5.253524352183603, 5.246606591239091, 5.242315885657917, 5.237933721741583, 5.231007556193342, 5.223075479088817, 5.213833508341275, 5.211307475584155, 5.203138654032228, 5.200420813716762, 5.191106154703937, 5.185550940398187, 5.18466578301041, 5.177147224932837, 5.174198892115044, 5.17020925274939, 5.168334873723089, 5.157505189770199, 5.150976581178832]"
row,randomized,60000,2000,0.3247102260589599,50,0.001,"[7.236128452601653, 5.801950768327018, 5.635046685989969, 5.584379965427578, 5.554059424953079, 5.531596551877654, 5.514819231240472, 5.504476400836096, 5.4697713420316285, 5.461728509666634, 5.451281432543453, 5.43654061310837, 5.423175775257248, 5.414217010021494, 5.4076302470264235, 5.396449078179907, 5.386488819286334, 5.380646422312013, 5.369492650856471, 5.362414693987643, 5.358325788417432, 5.3467597943225575, 5.342369887958099, 5.339187537115818, 5.333840149741591, 5.328867163382582, 5.3233835077355485, 5.314619329004373, 5.310304150656846, 5.304192339708732, 5.290406136260052, 5.28061046944405, 5.275340823315005, 5.273987333626929, 5.265517696089538, 5.260853416301063, 5.254192901608525, 5.246976239788799, 5.2445209656287854, 5.243331579646734, 5.231364630230802, 5.2231210192984525, 5.221023535783552, 5.218399547786844, 5.2142712231599555, 5.207748005862704, 5.1979455058926565, 5.19119132338728, 5.1875941736448405, 5.181537121008207]"
