row,r,c,comp,time,n_over,n_iter,norm,driver,sing_values
row,50000,1000,0.1,3.476518392562866,0,5,QR,gesdd,"[71.81877733858326, 71.70831566018545, 71.54073391608195, 71.41823738215483, 71.3283351138709, 71.26274678853062, 71.18897822133584, 71.186241372017, 71.13495370364262, 71.09830416047579, 71.02426610503247, 70.9753652870705, 70.91264942693009, 70.83762589624484, 70.75722015634027, 70.74637779965282, 70.72958527062332, 70.61303554708807, 70.59234521150472, 70.51445794123227, 70.49228732859903, 70.4625555267614, 70.39527105119751, 70.33409186802639, 70.31583346372575, 70.28132596245297, 70.19807159757723, 70.1563822159997, 70.07659948378735, 70.02562406022386, 69.98103986016835, 69.94251586687187, 69.93035561523564, 69.90402915139626, 69.86176061663262, 69.82110421420504, 69.7539369828763, 69.69762333870426, 69.6913352459382, 69.59794505401277, 69.56503541663136, 69.53252029922616, 69.48622990731421, 69.43030906530372, 69.36713062827101, 69.3416226007543, 69.31152583253944, 69.30678841417033, 69.23110766420034, 69.13950620740609, 69.11281808697672, 69.09698037113196, 69.08281989409262, 69.00155119273155, 68.93550999656097, 68.91163614229134, 68.83133144383102, 68.78666867944536, 68.71469124242077, 68.6701021858531, 68.63583517434111, 68.60515047765193, 68.5466706561269, 68.52228740711065, 68.49873543874448, 68.4645457467366, 68.4013059135641, 68.36588812101579, 68.27664394276522, 68.23572674309878, 68.20278025231855, 68.18819323596907, 68.08216038442599, 68.07056344079803, 68.05937519457122, 67.99870071982022, 67.94278534861213, 67.92867645889402, 67.85063744363818, 67.79629485321782, 67.74380550386462, 67.70181711977747, 67.67135696965539, 67.58018572588028, 67.50879908019745, 67.44427335117621, 67.40956318847273, 67.33616636562127, 67.30866491500709, 67.26506868267828, 67.25076873856052, 67.18903332543469, 67.02443450007259, 66.98796455683211, 66.90047873068502, 66.80714501743805, 66.74801448100189, 66.72863205194031, 66.70224145556043, 66.40736009773839]"
row,50000,1000,0.1,2.294853687286377,30,8,none,gesdd,"[72.81569316814726, 72.78153640023586, 72.71321138908053, 72.59218659046337, 72.52616197589107, 72.4683639267982, 72.39723672372236, 72.31455983625457, 72.25887572689767, 72.22342198637963, 72.13551890940712, 72.07543901571844, 72.03343411833377, 71.97903877336957, 71.96003284854359, 71.90624302666411, 71.84396331594053, 71.81001666093162, 71.77679377830022, 71.72602146959524, 71.6781442412462, 71.63625769539969, 71.55421749846901, 71.52685085374078, 71.50838114887476, 71.44990498845927, 71.36173646822859, 71.3411249623213, 71.30918882490818, 71.27007859758147, 71.25276324932632, 71.2352246391065, 71.16931426132284, 71.10010457421781, 71.06621069664598, 71.03724710753622, 70.98467361263823, 70.92460919633098, 70.88312823397231, 70.845693830796, 70.81485259679754, 70.7783851831666, 70.75639978468504, 70.72518962556138, 70.68527996297574, 70.63051735010646, 70.62058205144236, 70.60442303318418, 70.55916427750394, 70.542547766615, 70.47598914343145, 70.45459326023918, 70.40955187771254, 70.4010684441481, 70.34816899162891, 70.32149733920096, 70.30022225242206, 70.28382910190811, 70.2220959515033, 70.2104892383207, 70.15666625830183, 70.11771533995301, 70.10769859699393, 70.0619195866217, 69.99390145763748, 69.96230353721488, 69.92765276876084, 69.8846460684885, 69.8659380468203, 69.8001098828633, 69.78316324596535, 69.77889506158814, 69.720821599732, 69.7012484502945, 69.68046792765135, 69.65118967282362, 69.6029370091795, 69.5466663936535, 69.52054958199983, 69.4786876144868, 69.45625803587008, 69.40734734736051, 69.38387594617998, 69.32595723683428, 69.29007926199611, 69.27913583135143, 69.20975156544485, 69.16524978047077, 69.15776672450006, 69.11529588986703, 69.08086583718527, 69.0648965218015, 69.02171603367967, 68.97305415920701, 68.93467804722722, 68.89360135857848, 68.85479314188522, 68.8247588143425, 68.80509016072652, 68.7678778638912]"
row,50000,1000,0.1,4.709857702255249,24,5,QR,gesdd,"[72.00581204881018, 71.88949687610489, 71.73095969467443, 71.69677268199491, 71.62758109101351, 71.57083735686442, 71.5586359350059, 71.48405128206704, 71.40639032283542, 71.37646596531607, 71.31861597004016, 71.19312654059449, 71.1738881667308, 71.05497154403297, 71.0123652685857, 70.97185529428846, 70.96127372861858, 70.8809858563463, 70.8062521306169, 70.7933728684946, 70.74243135509231, 70.70794350413271, 70.68845766557666, 70.6620792950356, 70.56475302637489, 70.54132805844436, 70.49080769453276, 70.40584570269044, 70.38918008532669, 70.32476536043643, 70.30011692351798, 70.24445115897014, 70.20823313607852, 70.16608704005391, 70.12747623760977, 70.08966535270709, 70.05467562490574, 70.01753062176554, 69.97361922769642, 69.9164965282774, 69.87508225700097, 69.816660601695, 69.77985226266009, 69.74747722877804, 69.68629261124474, 69.67634997346114, 69.60421448617792, 69.57291702798807, 69.53659421941337, 69.48275109518198, 69.4531051662503, 69.43890871111692, 69.37039915062482, 69.34528664653018, 69.30425931793827, 69.27329033908022, 69.2211969665052, 69.16822471419253, 69.14079111716865, 69.11345373231694, 69.0928139205546, 69.0472708753713, 68.9914705551796, 68.98963965694097, 68.9470806647885, 68.8851084647306, 68.84775115723079, 68.8323756941481, 68.76573152602013, 68.73958808738729, 68.72505523073536, 68.6693335978318, 68.63865212341733, 68.62093118618323, 68.58900391109792, 68.52935252092445, 68.49675460651261, 68.45450533975993, 68.42212547603394, 68.36314431143725, 68.32187571850469, 68.2761542630089, 68.2396768781768, 68.19370541214789, 68.12278957371228, 68.05665131839812, 68.04450847142081, 68.00204878203579, 67.98546446626203, 67.94169158777285, 67.89685980647525, 67.8358964788673, 67.82479986495694, 67.7769255139884, 67.70648976351266, 67.67284921499287, 67.63695214703891, 67.61151553876233, 67.53713959784427, 67.51531889135501]"
row,50000,1000,0.1,1.3103091716766355,8,1,QR,gesdd,"[69.22562233561074, 68.89313588124442, 68.8167760962075, 68.72998612947238, 68.64778579924076, 68.59052911974332, 68.49475808057016, 68.44951449838871, 68.34548092702224, 68.28483802335894, 68.26059755226056, 68.24847044637713, 68.21444686740237, 68.16140339820602, 68.06500813622486, 68.01271060893096, 67.98166762384595, 67.89912712933695, 67.85841704602802, 67.80140032364817, 67.7463229199003, 67.72603818091387, 67.63703436053592, 67.59897255213717, 67.58209834193836, 67.53585714495519, 67.50528850503063, 67.37259258199043, 67.35720760107006, 67.31758909924508, 67.27850925301038, 67.21886252475024, 67.15132664830656, 67.1120706054123, 67.02228735170442, 66.99616463728886, 66.91434175017255, 66.90386213626779, 66.87056547952211, 66.80791945743978, 66.75599506315946, 66.73753287602453, 66.68969755881885, 66.62077148649676, 66.5818032423735, 66.53928130702015, 66.48841150692684, 66.44857961195187, 66.39039578651217, 66.35223966461395, 66.29383569618415, 66.26990403491565, 66.21788374832137, 66.21061621253783, 66.17600079861423, 66.1058462006382, 66.03509203213596, 65.93219822783388, 65.91993027091115, 65.89996330186, 65.7859728998165, 65.76962769164122, 65.74286001282343, 65.68345521021531, 65.6745556199531, 65.63581337669031, 65.57926025445127, 65.56377445859503, 65.51107863215074, 65.4953573862725, 65.42378362203775, 65.34530825876992, 65.29783254961085, 65.25435561306654, 65.22186746645619, 65.18219477072876, 65.1449764466809, 65.13471670942295, 65.07638286849946, 65.00079612112842, 64.9379593305351, 64.92317246205629, 64.88170108213389, 64.81880724782023, 64.80326591343425, 64.74771361080029, 64.70428045046435, 64.6677465309194, 64.59608576339437, 64.50723626053895, 64.49342116399364, 64.45104670737368, 64.39941883105146, 64.31408481303292, 64.29628451186446, 64.19499631302139, 64.17039479795056, 64.14532685122838, 64.06400334354159, 64.02974695703993]"
row,50000,1000,0.1,1.9402644634246824,10,3,LU,gesdd,"[70.95480358990585, 70.7543867603567, 70.63354585306496, 70.53236165481752, 70.42374468444143, 70.40510378598448, 70.2865073928884, 70.21591002869113, 70.18244773181249, 70.10495593727669, 70.04281109386147, 69.94552369345047, 69.89651124306764, 69.88702166363139, 69.80143461074452, 69.75577120377774, 69.71985681688427, 69.61601241788064, 69.60805936626589, 69.54825826917838, 69.49032950624095, 69.44516847760494, 69.39479331457792, 69.35489071793145, 69.28260069892524, 69.27350881418512, 69.17579265869797, 69.14379657700398, 69.13255627334635, 69.03928462798447, 68.99690887537187, 68.94030442369439, 68.91171366185786, 68.89561684675492, 68.86345012438623, 68.80757791447678, 68.78820051777386, 68.68233011433743, 68.65192078525413, 68.58008164333329, 68.52372806068868, 68.51279904014766, 68.4866770831576, 68.45732009335379, 68.36069113979153, 68.35227687716814, 68.2508257446243, 68.19934078185538, 68.14811076434522, 68.13021299642857, 68.11081935552932, 68.06409842098942, 68.0217170060864, 67.94255202139678, 67.89906361269998, 67.85370398238001, 67.81345543351969, 67.77298316271661, 67.74004552358774, 67.69035548722555, 67.67194710321412, 67.59771054315173, 67.57918927870831, 67.54932451534481, 67.50338938391941, 67.45754275825104, 67.42085138466062, 67.38946378307726, 67.31527428653128, 67.28925895079591, 67.2660509984506, 67.2047747054571, 67.18376485252954, 67.13534843622972, 67.08743906048585, 67.06035907826394, 67.00924399844469, 66.96983975788557, 66.9255128172953, 66.81742457971687, 66.75951571805767, 66.73014798356786, 66.70707468136743, 66.65389786036432, 66.62162735186418, 66.54062475917421, 66.49117409405216, 66.43622543438605, 66.38464404369651, 66.34524781741115, 66.28721201674723, 66.2698710883738, 66.21095322518862, 66.20415950467317, 66.15881970407065, 66.09033010562194, 66.05400578735596, 65.98308252934868, 65.87860582689123, 65.86889072881948]"
row,50000,1000,0.1,6.097886323928833,0,9,QR,gesdd,"[72.77988607022843, 72.71493471120097, 72.61997371781925, 72.45960514284535, 72.43889198254328, 72.36821906618414, 72.32223814465867, 72.30178256843746, 72.23388454215304, 72.13560944414121, 72.07366543058708, 72.05680398394519, 72.0394018398724, 71.94989615656637, 71.91335633616974, 71.88588841853262, 71.81914881138081, 71.74959491217636, 71.72028375972428, 71.6776558449734, 71.63949496485183, 71.57775124449391, 71.56996796258582, 71.46796783900814, 71.45108892628643, 71.42456350238038, 71.3661791604401, 71.30515225635388, 71.26187870366142, 71.21861824937427, 71.1420601859534, 71.10853459694513, 71.07492788365623, 71.06321218602275, 71.01569664860631, 70.97620949255601, 70.90982178677889, 70.88358359549184, 70.85405868038285, 70.83180376795484, 70.72313550156049, 70.6956867067509, 70.67350538835537, 70.64332659460845, 70.56651539193852, 70.55647225153281, 70.53316668745735, 70.47021888306112, 70.4519642694916, 70.41112739722807, 70.40845004385574, 70.38482235520092, 70.3382296691059, 70.24293240814819, 70.19269309031914, 70.15729569223375, 70.06954411077382, 70.04741879748599, 70.00742212390313, 69.96708950026206, 69.95836742599809, 69.8922896149256, 69.85024170096548, 69.81754111363978, 69.80113770851428, 69.74502012001771, 69.72903394720255, 69.63665579482524, 69.59796843408928, 69.52055471080403, 69.50638563826641, 69.4910691430186, 69.46513256553568, 69.4328508745614, 69.3728352848776, 69.296479385401, 69.28408663902472, 69.25425689413808, 69.19059894022425, 69.17743248867369, 69.13959883379782, 69.08486283022758, 69.02867378644561, 68.94363512966395, 68.93820338465397, 68.82088852888695, 68.81273147632247, 68.77880832594546, 68.72407981657976, 68.67409462543942, 68.60379879470878, 68.56162219040444, 68.47097309232397, 68.43679973691137, 68.34910106413172, 68.26071672534714, 68.19566601335906, 68.16297870986982, 68.12612090020964, 67.98190507488128]"
row,50000,1000,0.1,5.136005163192749,8,7,QR,gesdd,"[72.5596323635865, 72.36119718053615, 72.26625105707579, 72.2163526635184, 72.07704412551172, 72.05142690232235, 71.99283388053226, 71.95427769899905, 71.88857169736109, 71.80930733491464, 71.77835420272093, 71.73868127914518, 71.68464679640051, 71.6083687063018, 71.57718394339159, 71.51382432864513, 71.47657520156925, 71.43418759188023, 71.38442699642839, 71.2704872507325, 71.23354960390309, 71.16386638096311, 71.14812976382912, 71.09104056476133, 71.0605511534361, 71.0336103857231, 70.97876249306485, 70.96947984252206, 70.91664816402765, 70.88917077459963, 70.85980036568593, 70.85189336075425, 70.7966054494839, 70.7115622105909, 70.6619597300608, 70.64638861241117, 70.61721733339793, 70.56039839821834, 70.53409006154243, 70.47859169914858, 70.41614698457796, 70.38790267890676, 70.31614039728149, 70.29287928278198, 70.22676170300011, 70.2109268035185, 70.14866328826749, 70.12731558431817, 70.05460474842656, 70.02624221663885, 69.98140858280888, 69.96630425884815, 69.93038237220958, 69.90067613527144, 69.85374379667519, 69.8133790600281, 69.79745630409458, 69.70668777926598, 69.68811575798465, 69.6406572135339, 69.61063545333815, 69.58096557232362, 69.50809987251013, 69.49110878947775, 69.4575770469655, 69.4199110298069, 69.35718778848954, 69.33761554560603, 69.31958032346078, 69.21656351244532, 69.19767437256813, 69.14352280557006, 69.106297226489, 69.07594852831119, 69.06647736300377, 69.01996060225002, 68.95119555746616, 68.88475704337264, 68.84255514101238, 68.831893790632, 68.81499978273689, 68.72502875216328, 68.70684699841392, 68.69053755559813, 68.62050879114773, 68.602415592037, 68.51408837699762, 68.44701648070696, 68.37608251364702, 68.33791260618293, 68.28797284022329, 68.22487630840209, 68.22169108222354, 68.174486275498, 68.15584670997185, 68.11573433615742, 68.01213877060223, 67.95703227099148, 67.8990823121741, 67.85593230386532]"
row,50000,1000,0.1,3.3877975940704346,0,4,QR,gesdd,"[71.34860117101937, 71.25685798959162, 71.02281504766749, 70.95812941166042, 70.83568404300333, 70.79761043406255, 70.73611571736862, 70.68468581636749, 70.60964285353371, 70.59560223215523, 70.53488597435056, 70.46339217145409, 70.40105875071657, 70.37026130811361, 70.26426701335754, 70.25618468596596, 70.20648595262018, 70.12416264483886, 70.08537230659626, 70.04089526494946, 69.94855151027993, 69.92546851014319, 69.9103208889628, 69.84252775220295, 69.81914455709195, 69.75793115900206, 69.70171136980309, 69.6528562715389, 69.56763722317973, 69.53367456060776, 69.49489158616157, 69.46193148375436, 69.40348250344613, 69.38424736647134, 69.3216170591693, 69.30039839185461, 69.25874260698758, 69.1905645744809, 69.17821285880557, 69.07864810112765, 69.05653874008149, 69.02715660612479, 69.00114423938363, 68.92269397995187, 68.854918472077, 68.81622575379637, 68.78235907686599, 68.7451077052723, 68.67430209081796, 68.62880878192706, 68.59831170961166, 68.55391915304786, 68.5287053117578, 68.45250643235626, 68.39708610980901, 68.38710803461268, 68.28622085094386, 68.23637214528156, 68.20976935447294, 68.1232427900647, 68.10709786134696, 68.07591302909454, 68.01526115539772, 67.97644667751896, 67.94325834431565, 67.8988118028932, 67.84979109573477, 67.81565099851021, 67.74166886661192, 67.69519087904868, 67.65677970878696, 67.63403380714216, 67.57450704370846, 67.57087084965777, 67.53512295049222, 67.45206061895175, 67.42443247397398, 67.35939997465393, 67.33787913504771, 67.23407948558237, 67.18087671485523, 67.1014251704199, 67.0901713123043, 67.03235982029614, 66.95855948205909, 66.89470253968948, 66.8719674976171, 66.7707142271897, 66.75519363336744, 66.73458577448714, 66.64957568660543, 66.60915851406705, 66.46447394004984, 66.42612101103097, 66.35399416317797, 66.24422879264979, 66.21107279576363, 66.15194033646195, 66.11116091360478, 65.80134806944264]"
row,50000,1000,0.1,3.477149248123169,16,4,QR,gesdd,"[71.64266575290239, 71.60774872078561, 71.38356234733646, 71.31703015858506, 71.25723618818701, 71.11863311678253, 70.98371725643534, 70.92817931798591, 70.87170760824414, 70.82264185361873, 70.78590893217388, 70.6790228367885, 70.62170082668976, 70.59848457813868, 70.53870332370809, 70.44280951105097, 70.3876688942524, 70.34993630353974, 70.32932848887287, 70.25141048062105, 70.20621918192494, 70.12405457885917, 70.07392484039369, 70.03681054418702, 69.99238148537344, 69.92297449004779, 69.87732140539244, 69.85815902438692, 69.83521290372376, 69.76456948172765, 69.7444156586656, 69.66709506596618, 69.62355027288525, 69.58297627456469, 69.53557486514332, 69.49383600284068, 69.47212233190389, 69.43788255874536, 69.39790408781265, 69.32483683119563, 69.31889818433734, 69.21210405271218, 69.21141126470481, 69.0989861437793, 69.08802012496652, 69.01394592185797, 69.00339697628363, 68.97636298868781, 68.94708551347429, 68.93354606394901, 68.85703403020695, 68.84591885828722, 68.8100288242022, 68.78301669633446, 68.77449709964638, 68.72738703711828, 68.67854701819637, 68.61341820461465, 68.53316242588593, 68.52120382576022, 68.45712759319183, 68.40563657544689, 68.3661401146201, 68.35621667051286, 68.3076222772127, 68.25737573658677, 68.24371502334853, 68.14501962498588, 68.13332323654268, 68.09774227338185, 68.05938584806917, 67.99112784050853, 67.9716592200679, 67.92225621172581, 67.91959831608028, 67.85689266357276, 67.78415006839354, 67.73268187740314, 67.70191219992236, 67.6927522293419, 67.66402538065866, 67.6261875401242, 67.5455634295734, 67.53312234757404, 67.49631444610857, 67.41979135478493, 67.39310968059566, 67.32668616514358, 67.30488583468455, 67.2152045455725, 67.18563451055805, 67.16764688685585, 67.09784960831693, 67.03793205048059, 67.0124645393159, 66.96714727857697, 66.92959679906436, 66.87804423565039, 66.83294232037127, 66.81567751325609]"
row,50000,1000,0.1,1.082822561264038,4,2,none,gesdd,"[70.07799968611123, 69.95256196944028, 69.8033076613607, 69.70541389503774, 69.64715768708695, 69.5873182312494, 69.543558270732, 69.42018651563785, 69.36474170607275, 69.32004406078622, 69.15487146310507, 69.09822140597136, 69.03981999545421, 68.98102611454043, 68.9372663490967, 68.847190573168, 68.8100304358347, 68.78261558062114, 68.75202729671781, 68.70465899969443, 68.61115558579515, 68.53704600042745, 68.52239171342758, 68.45179823520017, 68.40590318057747, 68.35474511011127, 68.33091345971214, 68.29149569312061, 68.2319507243725, 68.17206271839426, 68.1424603085076, 68.07740088809415, 68.02617403695986, 67.97348095158833, 67.94739544231581, 67.90427284822269, 67.84630583595461, 67.838783637036, 67.76154959703882, 67.7090976664097, 67.70011752386033, 67.65664162190411, 67.62041366133587, 67.59386695465865, 67.49441321686281, 67.45299599790681, 67.44211651412455, 67.37717244201623, 67.32743759659827, 67.21777589799201, 67.20892141746786, 67.17202598409915, 67.125815517397, 67.09755604165464, 67.0623968300379, 67.00550542335527, 66.97525945483866, 66.94297900266835, 66.8806652766822, 66.83887870289911, 66.81097618025703, 66.73480479671572, 66.70678664449747, 66.65308823052037, 66.59335817505757, 66.58200746320502, 66.54423461825158, 66.51472119985742, 66.49159481695716, 66.34900604725426, 66.32927915619517, 66.30156615216544, 66.27096517582766, 66.22885810712788, 66.17126335415071, 66.15239507057504, 66.12313593560488, 66.09945283439512, 65.99941171151528, 65.94786437602012, 65.91218351225776, 65.8984842393268, 65.77237557258404, 65.69703098229081, 65.67471701913044, 65.66310399132021, 65.57066128688597, 65.55049798966934, 65.53343904358904, 65.42265008524225, 65.37194133417695, 65.21112639094878, 65.1177637739137, 65.0735519598833, 65.03144666259658, 64.92401138781636, 64.90163646242628, 64.79728731022996, 64.75875901337086, 64.68339983690711]"
row,50000,1000,0.1,2.28907322883606,8,4,none,gesdd,"[71.44178171100916, 71.2738598060326, 71.16404715549031, 71.08491676688891, 70.944291174447, 70.89626232576639, 70.86410284075056, 70.85316058422308, 70.76929400089672, 70.73456097502918, 70.6968720645048, 70.5870173118591, 70.55498600197345, 70.47358774473527, 70.44452312884944, 70.35576408768382, 70.28002209508745, 70.25291054194871, 70.21352592049195, 70.14537352317207, 70.10597957017434, 70.07035719171522, 69.98594575953747, 69.92200115613993, 69.86561706587028, 69.78850001658415, 69.76267636365478, 69.71419129734215, 69.6794072049297, 69.66878798463183, 69.62907547239573, 69.55658415746893, 69.53044123692108, 69.5235398190829, 69.44136532863514, 69.43097498904103, 69.39708152468233, 69.28858553779695, 69.27022252442164, 69.18991864246236, 69.1589097393846, 69.12763351618018, 69.08626366628711, 69.00882831410243, 68.99197481554297, 68.91327264395264, 68.87771781957557, 68.82213305729744, 68.79606299809052, 68.72333539335392, 68.70932440959034, 68.66889760474294, 68.62590058731948, 68.61401120479299, 68.56864076894762, 68.53067876675037, 68.51748024393332, 68.43179782274379, 68.39722847220209, 68.352407615584, 68.34425540270878, 68.2792971866673, 68.26422185123299, 68.20463783175845, 68.16127131733195, 68.11466349364387, 68.0813154984448, 68.04762262072533, 67.99632971921845, 67.95398992322203, 67.92530208154773, 67.88985885838954, 67.84863611678905, 67.77899537731135, 67.70814442528615, 67.65205902923978, 67.62682196307064, 67.57199757822904, 67.52561177023689, 67.50901141779946, 67.47332619675346, 67.4149584557929, 67.39435422453292, 67.33026609466236, 67.26989387579688, 67.25612587013309, 67.16108460507635, 67.14909942259209, 67.06065794904751, 66.99377609092785, 66.94841498103436, 66.9127728100404, 66.84473142855511, 66.82032377959065, 66.78687595637855, 66.76910178071213, 66.69389272576912, 66.68122745028806, 66.48388660656197, 66.45918777195784]"
row,50000,1000,0.1,4.3338000774383545,18,5,QR,gesdd,"[71.95611472143524, 71.85510657904744, 71.72484759189268, 71.69653994471084, 71.60170780209265, 71.54149384922842, 71.48464901159574, 71.328299793691, 71.26645646800151, 71.24926237340489, 71.13284807259332, 71.09665378210676, 71.06164839474035, 71.02668841349639, 71.00224300217685, 70.93092004233941, 70.91610579699231, 70.83420305155033, 70.80149300950887, 70.73988152901188, 70.69816487679121, 70.66196812171434, 70.6257871882893, 70.56859486658648, 70.55350789134808, 70.45930105063208, 70.45116554775541, 70.38718156194143, 70.37291219057111, 70.29740356914766, 70.26211541439558, 70.23844871045705, 70.17349491327494, 70.15559999000641, 70.07585132059008, 70.03349196103628, 69.97527895964122, 69.95552002121846, 69.90207634922872, 69.8712036561651, 69.78364541322621, 69.75699671186206, 69.72756861176894, 69.70342265140148, 69.62467497995736, 69.57329732563035, 69.54955692698672, 69.54186566628056, 69.45237058300651, 69.41134356161898, 69.39551345126097, 69.3847299587699, 69.33753666827566, 69.31429973786244, 69.2974906939683, 69.1868379527772, 69.11779194727623, 69.08066141878771, 69.0591127678116, 69.04067389736535, 69.00839915249861, 68.96827161512849, 68.93565877486348, 68.89203239888184, 68.85101923710015, 68.81244683095939, 68.77433973321844, 68.74095237517562, 68.66734253613811, 68.62867425735725, 68.62642882896378, 68.60888119698096, 68.59304816046524, 68.55452728895703, 68.52824661075408, 68.46211215678792, 68.39259540288812, 68.35576073033855, 68.27684522782984, 68.26700278274186, 68.23575262567192, 68.18327845181531, 68.15428010007842, 68.09910947297013, 68.0307647939137, 67.98762397854092, 67.95789261817757, 67.91791122026424, 67.87267610945204, 67.81552879727211, 67.79482230238955, 67.76100527529739, 67.73148284306804, 67.68147322563061, 67.62006636216243, 67.59757454795427, 67.46148247190642, 67.42110639368505, 67.35346906940404, 67.32491216200096]"
row,50000,1000,0.1,1.0474698543548584,0,2,none,gesdd,"[69.91887702834944, 69.76611578980939, 69.66253378254939, 69.57061983909244, 69.50128943343765, 69.37349446001734, 69.3274155338601, 69.2675832631333, 69.1692460974692, 69.07071554177611, 69.05283103700654, 69.01534752503743, 68.96991092462581, 68.92423009199399, 68.87569819609287, 68.81886775576525, 68.79579986554785, 68.66447041045251, 68.61025750749174, 68.57041681678957, 68.49928038806821, 68.46648039102374, 68.43663013798384, 68.41232765771805, 68.37626276803435, 68.35417678215087, 68.3159176142106, 68.20681847365019, 68.19754801330343, 68.14410786755032, 68.11191417839481, 68.02393428241369, 68.01376299418448, 67.89293688853947, 67.86842490391396, 67.78779738534934, 67.74758937877341, 67.69275396869104, 67.62667009159411, 67.60831148642784, 67.55721520129896, 67.54083341829521, 67.48536798582337, 67.41715306298308, 67.37726237580682, 67.35604754739882, 67.2878822360896, 67.243283293003, 67.20926070266502, 67.16394495304259, 67.11974899457923, 67.0711612140521, 66.99321556660519, 66.96427151375141, 66.91027528836258, 66.86482048303489, 66.82097447152628, 66.75703304864763, 66.74361829565404, 66.6854712144484, 66.61917258364676, 66.55842668036348, 66.53825516653264, 66.51299446630212, 66.48628944553666, 66.46935834521987, 66.41461485256686, 66.35431976925544, 66.26945707466156, 66.23749668674773, 66.20672108393187, 66.11733189744547, 66.11275143675942, 66.05229156409399, 66.03097150726467, 66.00573215729254, 65.91304704515134, 65.85420954348466, 65.78774414863067, 65.73710316725209, 65.66787015033393, 65.62387027335213, 65.54494364894752, 65.51406846160575, 65.48515321921012, 65.43130857117278, 65.33637318015828, 65.32858513647821, 65.29550182352494, 65.20893175188739, 65.11159127463468, 65.07578935742309, 64.99402222751027, 64.84240967125055, 64.83282349842987, 64.8162631289539, 64.72506889520429, 64.62351685576371, 64.51010848994339, 64.34356449498779]"
row,50000,1000,0.1,4.208778619766235,0,7,QR,gesdd,"[72.41870500784559, 72.30397163337531, 72.25471404225799, 72.05951970656103, 71.99068379330463, 71.95732099488316, 71.90896950666284, 71.86422467597319, 71.79217117197281, 71.74856976993321, 71.67158785313775, 71.64408934259974, 71.58164458044614, 71.55981565754784, 71.47890765885984, 71.44512194473535, 71.42016849236035, 71.29508752916378, 71.27696592373574, 71.23261256299034, 71.20231012401324, 71.18227356922428, 71.11857606527687, 71.03200305424126, 71.004533784754, 70.95772247324433, 70.9230821703333, 70.87386399552325, 70.80184208731363, 70.75782035468043, 70.74651301695566, 70.66126685155554, 70.65094434050098, 70.5837545687287, 70.5528043973248, 70.49013559948386, 70.46478106620914, 70.4120316933024, 70.36628999159224, 70.34546705894809, 70.3025355491448, 70.26266183035878, 70.23929906157841, 70.1111780874638, 70.09333929022503, 70.06727741951654, 70.04129185518514, 70.02889517341313, 69.9763139079973, 69.94536556425479, 69.88312221450167, 69.86587111954572, 69.82490552173536, 69.76535984235558, 69.74342684215965, 69.66307031585615, 69.58997227559749, 69.53554814096964, 69.49471891364269, 69.44388754825009, 69.42773073195134, 69.40826503400348, 69.33142549842071, 69.31236692096462, 69.27672069571909, 69.2476615288654, 69.17087442132853, 69.10483722278151, 69.07755901199425, 69.0522968517916, 69.0187310643164, 68.9682344316007, 68.90460142264195, 68.8808437204972, 68.82038412600501, 68.76813120524301, 68.71950035509433, 68.69832994835433, 68.66612510436458, 68.62785280764365, 68.60405847689422, 68.5032811747951, 68.43659266261254, 68.41906888634702, 68.37849628284033, 68.28327080434009, 68.25556435036783, 68.16225757403075, 68.1457053218165, 68.09093702214714, 68.04352523895585, 67.99180213180098, 67.88480176617645, 67.85111216681794, 67.7730866741367, 67.66318877664635, 67.5999468615304, 67.57575601981229, 67.53353892795386, 67.36406985189312]"
