row,solver,r,c,time,comp,density,sing_values
row,arpack,50000,4000,0.0990010738372802,20,0.0001,"[2.7180713189248396, 2.6343049654058963, 2.460544996433931, 2.4442319872334974, 2.4379697436550773, 2.4347075588974905, 2.433848663358141, 2.420344367459917, 2.3930285729209273, 2.328337251607174, 2.3238242544906744, 2.3229104961241593, 2.3063895620964248, 2.2996108166627143, 2.298552576330827, 2.286505767510124, 2.2813527976517634, 2.28081378038079, 2.2669231139729855, 2.251918572476889]"
row,randomized,50000,6000,0.4973121404647827,40,0.005,"[44.38836025347482, 11.891962546592607, 11.86788136409555, 11.860059079688089, 11.846814801185461, 11.831234303161017, 11.819835871236695, 11.809906000189484, 11.797926878103732, 11.792070258814661, 11.78711909619493, 11.780415835425043, 11.77008898933511, 11.76285529193069, 11.758747159377267, 11.745275397017794, 11.7343832759274, 11.733439636187944, 11.712335224982953, 11.705988872038592, 11.699638309321484, 11.691366058570292, 11.686757369017897, 11.681231474585301, 11.663857740519864, 11.65877332474011, 11.653497861198714, 11.633268901239918, 11.623374163454965, 11.619128734865994, 11.611597318112853, 11.604554688525415, 11.594948894037513, 11.583090606605365, 11.576274719819436, 11.57077455585741, 11.560137581042055, 11.548067611276808, 11.541533674522787, 11.534189081819308]"
row,arpack,60000,2000,0.7729885578155518,60,0.001,"[7.2485111289575865, 5.977229520820502, 5.856767825893775, 5.83065239040599, 5.788977581774936, 5.738729297950042, 5.733013367780272, 5.712178412034299, 5.697174810981181, 5.67485794779748, 5.664552953145325, 5.654791264930919, 5.647315291941802, 5.643251357823053, 5.637303967300617, 5.636240650511085, 5.627474349651108, 5.6225655298220465, 5.613036812810514, 5.611153245956273, 5.604991572130158, 5.6020574392946605, 5.5999857590009645, 5.594832573168699, 5.591104526192487, 5.58363148959341, 5.577508507584055, 5.574952352961398, 5.567265725864789, 5.564049902038247, 5.559034453666519, 5.555499076146994, 5.5535493416188215, 5.550311874378572, 5.5487833374170625, 5.545202641842706, 5.540351650718598, 5.538480841242023, 5.535839969519039, 5.528974309628899, 5.526864932799762, 5.524982506708798, 5.522293600378395, 5.5190469049475, 5.51374151706466, 5.506370824965684, 5.5049700709590255, 5.502870631140852, 5.4987283011239265, 5.495734377031944, 5.492015690763296, 5.488869953623969, 5.4883326746182, 5.484987042805542, 5.482539364854907, 5.480044196372392, 5.478139843454943, 5.4744723813028004, 5.472772959956742, 5.470564508541877]"
row,randomized,60000,4000,0.317024827003479,50,0.0001,"[2.7550037806798997, 2.7076295456890547, 2.635628601108421, 2.6167295986939156, 2.611848415037556, 2.602517480195413, 2.5987415610000295, 2.5819358171112023, 2.5424627815470906, 2.506853825871956, 2.4858735631677535, 2.4540853276741563, 2.4483959295136657, 2.4438329946542305, 2.4335279888426204, 2.4254312030805076, 2.415711822865539, 2.398724311306352, 2.390969597165129, 2.373389039934771, 2.352518818162675, 2.3409114670479, 2.333333789481483, 2.3260401268174005, 2.3133061397571284, 2.2997689572141833, 2.297147078331171, 2.2918855981648862, 2.2849867255957235, 2.279337627551618, 2.267507026658094, 2.265476241859191, 2.2560588963607704, 2.2462141709980084, 2.2435529666669476, 2.2383984565633814, 2.2239641631972846, 2.2199122576074215, 2.215229340825306, 2.2110681782238113, 2.207345540478755, 2.1995208934909445, 2.197451689713038, 2.1859756913894732, 2.185289492250405, 2.1739880269967755, 2.1677549132291998, 2.1626140789432893, 2.1550616569767382, 2.145189724072331]"
row,arpack,50000,2000,0.4017604827880859,60,0.001,"[6.649174461907178, 5.543603693702295, 5.4767511052350075, 5.439802433367846, 5.382531467170479, 5.374200883933953, 5.36809618870945, 5.355208343699883, 5.336783035109675, 5.325475958048513, 5.312645704322665, 5.30878886454564, 5.304174616692465, 5.288816277789984, 5.285194351342434, 5.2779546425156925, 5.274373577309275, 5.2667444932588685, 5.264869631909875, 5.259799964858126, 5.2555962855425316, 5.251836837587973, 5.245063462053066, 5.2390314389056485, 5.230377979909028, 5.226998790313076, 5.215883961153258, 5.212256402118761, 5.211628075222742, 5.2042718393818665, 5.201630750969918, 5.196462329574261, 5.185217265338778, 5.183908195065003, 5.179095753377758, 5.176711336278971, 5.171125948100005, 5.1673569772725925, 5.16426853536552, 5.16155771864065, 5.157864726415162, 5.152238392105802, 5.150637223159726, 5.14306628743529, 5.140514329108489, 5.137998371283163, 5.1344762252676395, 5.125869508650608, 5.122333842959678, 5.118552406060955, 5.113315413667954, 5.110260858379222, 5.107847357897763, 5.104901208103109, 5.103707940558479, 5.100113893934455, 5.097740972849815, 5.096263690535207, 5.091076590709021, 5.088419253216622]"
row,randomized,60000,6000,1.105218195915222,10,0.02,"[190.88930202563986, 25.06658512032927, 25.03935056012434, 25.032930365405637, 24.99786457547665, 24.952794681233858, 24.93467926700805, 24.921435232776307, 24.865121215123683, 24.848297378481732]"
row,randomized,40000,4000,0.3509764194488525,30,0.01,"[64.40243108194667, 14.68289149252212, 14.653541740816234, 14.596476183745697, 14.587488088630653, 14.565818503804824, 14.54791670324531, 14.544511517706784, 14.53180957238158, 14.527662727519157, 14.511338424599952, 14.480020748713846, 14.465683404879323, 14.462135790338777, 14.447815868929492, 14.441088198864524, 14.430297841731166, 14.404435822076483, 14.389377556760914, 14.385105754665933, 14.373666959070599, 14.35528828864486, 14.344170880873289, 14.331262983764296, 14.312257596702892, 14.303954017373481, 14.295791194407176, 14.287899922335953, 14.286608290588692, 14.271275258408739]"
row,arpack,50000,4000,2.890288996696472,10,0.02,"[142.7030566098194, 23.46997246189213, 23.462898548559593, 23.448892573398503, 23.425210230561767, 23.42227521118514, 23.40001190718101, 23.395120557877483, 23.386267993486932, 23.377699392582024]"
row,randomized,40000,4000,0.4867169618606567,70,0.005,"[32.774279872255406, 10.54995482461881, 10.49373858634428, 10.491609001699189, 10.480485295582605, 10.467938799930783, 10.459060632274474, 10.44973535546038, 10.440633343545446, 10.432519718083638, 10.415814947250869, 10.410903542858934, 10.40829778206583, 10.40137933381783, 10.390201379694469, 10.381297022720364, 10.375821575015044, 10.370201504326593, 10.363802645748194, 10.357684924210416, 10.35311528705896, 10.344956984471155, 10.338606076503938, 10.32945595134385, 10.325946555385027, 10.308358621332536, 10.300487243661335, 10.293096787994699, 10.290234310180443, 10.285590701065189, 10.278786066421036, 10.274973321719893, 10.270593498368884, 10.262177300065389, 10.255816089692953, 10.24687162212565, 10.237592788963614, 10.234259483167746, 10.229094852740698, 10.21694929393092, 10.211262314071506, 10.205823573085837, 10.199699308845252, 10.188506922228354, 10.183970605341687, 10.183771490929285, 10.172354051500253, 10.170754596288221, 10.162580653877813, 10.157489515874548, 10.14442711478901, 10.139263742596864, 10.136387689800996, 10.133462766746389, 10.12527292708704, 10.107061067927406, 10.10232270795575, 10.097585217621894, 10.09117604296671, 10.083320071443039, 10.076279088304403, 10.074581231004464, 10.065550293416312, 10.059327068407114, 10.044581950596283, 10.041163179909121, 10.027075178780919, 10.023443074899642, 10.021222250908481, 10.01289277603122]"
row,randomized,40000,2000,0.0635875701904296,20,0.0001,"[2.223257643470947, 2.1968629555985193, 2.157961273240368, 2.1500186995335926, 2.1327783782286858, 2.104499620013151, 2.090260749060455, 2.0793756682959854, 2.0728449122903783, 2.057481506802859, 2.0464468103544995, 2.0374831500367168, 2.019434742643434, 2.0078685259359967, 1.9884939257807335, 1.984908880895301, 1.9624183082108857, 1.955861870063146, 1.9340148587991872, 1.9295759899506888]"
row,arpack,60000,6000,0.3887722969055175,10,0.0005,"[5.932647251106814, 4.686072842537792, 4.651851439183409, 4.642630860989981, 4.618640641389503, 4.609312027204468, 4.603322876957682, 4.593945667917396, 4.580012450623985, 4.570357840755238]"
row,arpack,40000,2000,0.129773211479187,60,0.0001,"[2.2434023358343467, 2.2258541866738746, 2.209853593125388, 2.190912998408274, 2.1825634644601197, 2.1319137009009745, 2.125386767905298, 2.124602622273446, 2.1177979855599047, 2.1096472495048717, 2.1096197166989854, 2.094887354934913, 2.0843787563414002, 2.082216707695753, 2.0778974779969412, 2.053347221114127, 2.051073212147371, 2.0504108523211557, 2.0464901302258665, 2.0382216263187436, 2.0349108636664437, 2.0277772569744035, 2.0267905155195645, 2.01328602297809, 1.9952332920234248, 1.9828183195829279, 1.9768421774487557, 1.9726732569680672, 1.9683123192377097, 1.9570399072460947, 1.9352522770210736, 1.9328663284634966, 1.9315893129514845, 1.9305909621568769, 1.9302531346428633, 1.9292572668195906, 1.9283351415286156, 1.923422609731762, 1.9230712267336236, 1.9169767635556973, 1.915888522692367, 1.9024161863477846, 1.9018064340165384, 1.8995911533241956, 1.8964320588058938, 1.8960280922318833, 1.895460258185801, 1.8914373042627664, 1.8908731848837772, 1.8897933083134721, 1.8897066618440967, 1.8843085467080631, 1.8837739198326307, 1.8804680349276892, 1.8787273326662262, 1.8753066378641634, 1.8634399138749633, 1.8606658057192154, 1.8598221413271427, 1.8585497786697283]"
row,arpack,50000,2000,0.4995887041091919,80,0.0005,"[4.2342893605501875, 4.207032929685554, 4.170726110477595, 4.12627995482396, 4.108000099535485, 4.090060157701399, 4.053123273681464, 4.039714177506476, 4.014029940574822, 4.00278774313725, 3.9920620708273953, 3.965374080230222, 3.9499262383013134, 3.9384297356254843, 3.924032147736349, 3.9213009386695967, 3.9192291061432547, 3.913247472994018, 3.910495818686564, 3.8981281095257905, 3.8952497080059674, 3.8889615892810605, 3.8854496416634428, 3.882895781656271, 3.8768007119061254, 3.872026308619362, 3.8641223385819217, 3.8612219600438626, 3.852870882096217, 3.8518302551243133, 3.849276912306076, 3.84035704472488, 3.837169927208584, 3.833913749495843, 3.829421789246008, 3.8279600786385446, 3.8265162425795274, 3.8228266099568016, 3.8193637314330884, 3.8176852594847537, 3.8159112096447836, 3.8146643068151533, 3.80680183747251, 3.8021258255236754, 3.799547005529752, 3.788704066110939, 3.7859020471074345, 3.7840144747455406, 3.7802026546684706, 3.7766222756131236, 3.776133378684598, 3.774117749155237, 3.7713499540531634, 3.769898298417311, 3.7677462387089733, 3.762315845213174, 3.757459296086112, 3.7561478869076668, 3.7530077417372842, 3.7473750956635135, 3.745325650567069, 3.7417560482808616, 3.736242116062706, 3.733746763485281, 3.73091808977562, 3.7248025656904593, 3.720619880440182, 3.7168466982191033, 3.7142028752000735, 3.7124693961390896, 3.7081760981800675, 3.7054576017106227, 3.7034360781223308, 3.700225817540562, 3.6983337969065895, 3.697099919776222, 3.695090850014055, 3.6928230082836313, 3.6922095294404462, 3.690098261283528]"
row,arpack,60000,6000,1.1049887418746949,60,0.0005,"[5.932647251106812, 4.686072842537791, 4.651851439183411, 4.642630860989983, 4.618640641389499, 4.609312027204468, 4.603322876957683, 4.593945667917397, 4.580012450623988, 4.570357840755237, 4.565859110344441, 4.560229382289952, 4.556479418298747, 4.5484412421928875, 4.545986761378608, 4.5404747200008, 4.534736461261375, 4.533049775721068, 4.530571945848979, 4.529408627768421, 4.526931538972277, 4.522589912189966, 4.5193529243708985, 4.518130724115445, 4.5142857421850175, 4.510922744820104, 4.502759619210098, 4.50035738706599, 4.499293428717985, 4.49692482831623, 4.4937775276110665, 4.490169205854266, 4.4872261155543764, 4.484344349438743, 4.481428464278488, 4.479170421662002, 4.478035706035668, 4.475301344584136, 4.47251419978, 4.4691956172529155, 4.466632566059139, 4.463985288153351, 4.461894477381613, 4.460340537084746, 4.458585321861343, 4.455529900723365, 4.4526534969026965, 4.449332859997143, 4.447333213766277, 4.44578965891567, 4.444259645560061, 4.441379553764159, 4.440460059934495, 4.438023184034896, 4.435730324811969, 4.434340348827488, 4.430884119603427, 4.426484348298231, 4.424827549561015, 4.423634476467869]"
row,randomized,40000,4000,0.6021468639373779,60,0.01,"[64.40243108194792, 14.755599111959615, 14.71678710653605, 14.710089284128063, 14.693382636681658, 14.6710767901173, 14.655990595188758, 14.648752895247302, 14.636108797699332, 14.629043468872464, 14.609651516813404, 14.599006124261383, 14.58750909524814, 14.582045945802815, 14.573065433642899, 14.552271017828897, 14.54568150767766, 14.543809153887924, 14.516173287936308, 14.512703341765349, 14.500357948722861, 14.493693466563403, 14.471813782738689, 14.460713441544573, 14.458988109335033, 14.450724465741274, 14.448706633445997, 14.427534589664777, 14.422928727008562, 14.419324715229944, 14.407194187524627, 14.402208206031393, 14.382927005975763, 14.37468750221765, 14.369854278234978, 14.345802122439292, 14.342391929917827, 14.326530443867629, 14.32198051731039, 14.308407360805543, 14.3046126211288, 14.296396650693975, 14.287427741313028, 14.274690647759098, 14.269014161583936, 14.259317383025529, 14.24400268035114, 14.229409756487517, 14.214039208070457, 14.20843461095075, 14.195807576589356, 14.192729745794534, 14.179568016114313, 14.160860395091404, 14.155779224870557, 14.148446426504936, 14.135479601449571, 14.129621927866399, 14.120639382856385, 14.101086660029925]"
row,arpack,60000,4000,0.6282665252685546,40,0.0005,"[5.267130344264346, 4.566804821123923, 4.537020030875474, 4.515008504071145, 4.503113446695578, 4.477997735471672, 4.466083021621087, 4.461430407602891, 4.457493314314442, 4.456586854525491, 4.449608821366311, 4.4448137662196805, 4.442293098681533, 4.4309146084365185, 4.424166427444021, 4.423338013692645, 4.420178799844845, 4.416109714034448, 4.4084855130649805, 4.406993497312114, 4.404122690584736, 4.39760452072155, 4.392685145598214, 4.389543632888171, 4.381690382736466, 4.37715978237402, 4.370849125181638, 4.367179909969871, 4.359932199408541, 4.354785065698477, 4.3474693808670875, 4.3473153895311905, 4.344865726878395, 4.343143590184981, 4.338373875172563, 4.3377881003806005, 4.335453217762718, 4.332479026940986, 4.330208224425269, 4.328164719543531]"
row,arpack,60000,4000,5.832706785202026,100,0.01,"[78.86875032583534, 17.894609906599893, 17.88012041646971, 17.860567011139494, 17.852623839646192, 17.843610790624975, 17.836304268315818, 17.827814062958133, 17.814921386960247, 17.808511163188605, 17.802096961163695, 17.794461419200868, 17.7898490163542, 17.780687213223494, 17.777747153407677, 17.7728851734554, 17.769593084465864, 17.755583133495684, 17.74509658846335, 17.74466687308706, 17.73344031822871, 17.730998575465122, 17.723383075545566, 17.7180591783648, 17.712432210500115, 17.711207583346432, 17.70141128405668, 17.70083400600179, 17.69703595452089, 17.694990796043435, 17.685590388754125, 17.68313661250286, 17.68188051348179, 17.678095529587587, 17.668996110627187, 17.66210480763724, 17.6598410061747, 17.65393882313594, 17.648796316661983, 17.64435098780834, 17.642195652281565, 17.63574463329012, 17.631924816393372, 17.623864442161906, 17.623398243484292, 17.62057545990307, 17.614951093747983, 17.611298216336003, 17.603703562269747, 17.60001576406014, 17.595859030026727, 17.592772188680748, 17.586131754390177, 17.58363214401719, 17.58073975473135, 17.570593608332892, 17.567930279078887, 17.565834986906975, 17.563232937341976, 17.554243787168833, 17.55029963778963, 17.546158385028576, 17.545375485325113, 17.543665836595597, 17.53918176152758, 17.53453291969469, 17.53041878998885, 17.524603697142233, 17.520075415359287, 17.517725604702836, 17.51503006491146, 17.510756734746163, 17.507132529812157, 17.504728953204992, 17.50070677222425, 17.492534451374798, 17.490441851175866, 17.486839205929012, 17.485737134708526, 17.48028846596816, 17.476225542042496, 17.470166148107953, 17.469065477016326, 17.463098571126345, 17.46117400553877, 17.458764002631515, 17.45516572655017, 17.449484549780014, 17.44879161165154, 17.44474346250224, 17.441882166757782, 17.439001574668904, 17.435392878761157, 17.4319971533995, 17.427418803461702, 17.423514101626804, 17.41284489752154, 17.412491750589457, 17.411690975284127, 17.404581205877037]"
row,arpack,50000,4000,4.892932391166687,60,0.02,"[142.70305660981938, 23.469972461892176, 23.462898548559593, 23.448892573398496, 23.425210230561778, 23.422275211185163, 23.40001190718099, 23.395120557877476, 23.386267993486957, 23.377699392582063, 23.36749407233436, 23.361431004500762, 23.348274934965172, 23.338583078216505, 23.32686162925012, 23.31884085841713, 23.30426114444217, 23.291127322028945, 23.28404076773379, 23.27793810842001, 23.266432247135835, 23.25645974359451, 23.242104754721996, 23.237380747444092, 23.23361104252267, 23.226333288401417, 23.22180723320264, 23.211102744771917, 23.206915449848726, 23.197606183824885, 23.194291737160174, 23.19072396414682, 23.176269268167747, 23.17219283120155, 23.16062166388844, 23.155044169280412, 23.15132307492387, 23.145584561266727, 23.136445399925233, 23.133747090512056, 23.130858726152827, 23.116743116303187, 23.11068427890754, 23.10623228715566, 23.10073607729901, 23.0927135691912, 23.09057151254019, 23.08334282556919, 23.07457594643353, 23.072164030076177, 23.06781779337185, 23.05990580790597, 23.056052450587746, 23.049618905268204, 23.045266892784664, 23.037513865410002, 23.03238959607782, 23.024719960434968, 23.017849653356787, 23.014288045218837]"
row,randomized,50000,4000,0.1999577760696411,50,0.0005,"[4.828823381705328, 4.199751856993138, 4.147633040027154, 4.124853006250004, 4.117505773195615, 4.105089083861083, 4.07818973404291, 4.067417745715226, 4.0434166244022745, 4.03886699639751, 3.9986314266033753, 3.9964551129477366, 3.9805030657007827, 3.970639948778827, 3.9591222091222624, 3.954034836946318, 3.944835139669567, 3.9380546362886752, 3.926328092512139, 3.921187228631738, 3.917537786581451, 3.9138572794662396, 3.9098477352542274, 3.904252045816036, 3.895558438184275, 3.892120640395283, 3.8912723613829243, 3.8839427704617338, 3.881250695758312, 3.8669153331033295, 3.8639714631645257, 3.861065486241844, 3.8580911781770277, 3.8516123055144105, 3.848935909324843, 3.846167765651571, 3.8405148603988315, 3.8316786528530278, 3.826047290582456, 3.8253175914782203, 3.8188308284386947, 3.816078414495908, 3.8121596188535856, 3.805289030325988, 3.7971159662182847, 3.79526350401179, 3.7905895544805324, 3.787597848870397, 3.785676394050511, 3.7774579915118105]"
row,randomized,60000,2000,0.3644091129302979,40,0.005,"[29.221334284285327, 11.629797562838986, 11.583822115932012, 11.556009674395057, 11.530652424822964, 11.521209866903545, 11.505438175227507, 11.486097075092518, 11.478269573833375, 11.469614601621062, 11.447515547970628, 11.439683899694158, 11.4356441303908, 11.40985766870492, 11.407860284944428, 11.403027847179093, 11.387304587045097, 11.382720924169599, 11.370700090114997, 11.360790375887058, 11.34422989607578, 11.343205508077371, 11.338151324988996, 11.321495205825041, 11.308368899181572, 11.302867017528287, 11.283543478586921, 11.268561449089416, 11.260847965090518, 11.253873664531143, 11.243238446179644, 11.225917372711308, 11.220483596852036, 11.218787597861391, 11.204879119857877, 11.197563110439022, 11.189535162075199, 11.17919364262724, 11.1695920258822, 11.15316443667408]"
row,arpack,40000,6000,0.4939400911331176,90,0.0001,"[2.4459522794558937, 2.4196252725820355, 2.3885969175222184, 2.358416617190947, 2.330737119885307, 2.3241460395259006, 2.3170356966246968, 2.3124150781812043, 2.305593852685172, 2.2952092247437603, 2.276148508523026, 2.274591876453119, 2.2742578776586653, 2.2404396385371887, 2.2392148375057244, 2.2320467927377794, 2.2314069641565344, 2.2288632145405463, 2.2250906169808506, 2.223536719777129, 2.2226494721582237, 2.2200418972163294, 2.2183211054380263, 2.215328683068936, 2.2046614048181934, 2.1973528685183443, 2.1875066867343382, 2.1777383941914636, 2.177000186237856, 2.1684389743990877, 2.1634389036711594, 2.1508573459105547, 2.148853394318177, 2.1417102122439, 2.1363559178994214, 2.136193734384332, 2.1345930299424616, 2.132675512630336, 2.1252038775114754, 2.1238674074433423, 2.122977207584064, 2.1210250669359856, 2.120956148989851, 2.1177012794742542, 2.1161028535752955, 2.1117386401257927, 2.1111236397147946, 2.1106801522487926, 2.107362137951534, 2.106044485166636, 2.102146730577787, 2.0982995960428883, 2.094805515980848, 2.0908085768727966, 2.087648631266106, 2.085327989646568, 2.081278557446308, 2.0809414769678876, 2.0807793152219816, 2.080699239677334, 2.080553034927371, 2.0774684622597013, 2.077410076934256, 2.0742950823958277, 2.0742076983876108, 2.073595531188704, 2.0712043622268212, 2.0711493470097904, 2.0690913188579105, 2.066867084491018, 2.065795810054211, 2.063768079053314, 2.060767329168588, 2.05686278415577, 2.054010258255093, 2.0526824690985417, 2.051666284083414, 2.05074885210555, 2.0504245639966006, 2.0501797863389544, 2.049948445463319, 2.0436801388011654, 2.0432530133297315, 2.0407475406888618, 2.0374901854490814, 2.0374448046549065, 2.0359134710919595, 2.0357391322149065, 2.033921715216814, 2.031291559086843]"
row,randomized,40000,6000,0.6662052392959594,40,0.01,"[78.4781023196213, 15.468169237710356, 15.42989104166951, 15.414870600931815, 15.3982125446279, 15.37337530948832, 15.356083690352083, 15.345972482879393, 15.330219559946894, 15.319158418583786, 15.30162768144221, 15.284975198986867, 15.265610669822504, 15.256521413408944, 15.245661836253017, 15.236902047478889, 15.23412004842666, 15.217925546250274, 15.207569586654781, 15.181908935046327, 15.172405749357605, 15.15815179957647, 15.143104287725205, 15.137625915481788, 15.118631764207645, 15.116967132703014, 15.105565525734212, 15.085953839552072, 15.082236716517972, 15.078271499372189, 15.07343000344343, 15.049440564766062, 15.04327550184136, 15.020463975085287, 15.018041672167016, 14.996663121615445, 14.983971404134678, 14.980732600937916, 14.97674744364556, 14.96761783992989]"
row,arpack,60000,4000,0.5899468898773194,70,0.0001,"[2.76506524942717, 2.725273679605709, 2.657364578095439, 2.641119124225271, 2.6397942674820802, 2.6341819347898974, 2.6295482665462524, 2.607424928669048, 2.5821755588338644, 2.5476882715081515, 2.5322067483492456, 2.5062295340914593, 2.5001949861302264, 2.4934273573295904, 2.492364636097872, 2.482862477544607, 2.458799162028902, 2.4556818035305774, 2.4528353080179928, 2.4502230185278076, 2.449725407156589, 2.444324170468644, 2.4152947948132244, 2.3922782303254566, 2.391022256883329, 2.3888496251403906, 2.380859661029356, 2.380401133854449, 2.379818100966361, 2.3787654113926764, 2.3752214725581537, 2.3748329858210737, 2.3673247718321475, 2.3627543869501806, 2.348650380748847, 2.3450460974795004, 2.3381940892222777, 2.3349472499282946, 2.3341043850870102, 2.324477082158869, 2.318974251049457, 2.3188619479992236, 2.3179636726454045, 2.3084669013319252, 2.307460632508863, 2.304439837947562, 2.3012041336015545, 2.2943528702334577, 2.2935284402282163, 2.290650672171661, 2.290119425280803, 2.2836200955097676, 2.2834785441628536, 2.2781379347091084, 2.2773435117263685, 2.274275891148137, 2.268796238578147, 2.268237326768744, 2.26607572336565, 2.261471527625431, 2.253047153897199, 2.2530031298657636, 2.2502896390247757, 2.2478936377744527, 2.236642172380829, 2.23542342406848, 2.2340327244726548, 2.232103405952635, 2.2248779915802177, 2.2245269683138233]"
row,randomized,50000,4000,0.7657570600509643,80,0.005,"[36.62634812134543, 11.468977622789284, 11.458033856243718, 11.417614339042641, 11.410218516460457, 11.394156504041622, 11.393498343100479, 11.377527737370757, 11.372787169287465, 11.366254785605438, 11.357365903718515, 11.341877839044784, 11.334491237326718, 11.330205187130327, 11.321130257614655, 11.319529345838175, 11.308886630354397, 11.297932178331987, 11.293837281426425, 11.28611172645955, 11.283864509911494, 11.269650211075758, 11.263447384444003, 11.24936464791426, 11.244930099357308, 11.239017829182442, 11.234100596652961, 11.226738961838523, 11.223032431537543, 11.221273123999353, 11.217663798080649, 11.210929864295908, 11.2045871430127, 11.188400391208136, 11.187121773410313, 11.17353334643543, 11.169522266888174, 11.16244280901745, 11.15404483001308, 11.148668004904138, 11.142660523849415, 11.137183679377085, 11.132694999078188, 11.126990794373224, 11.120813253912386, 11.118655835603732, 11.111146551011354, 11.09546261332932, 11.088772931418024, 11.0863183734927, 11.081895122206904, 11.071058028353297, 11.070593941427193, 11.067028584149869, 11.057244095084908, 11.047096532794592, 11.04196321626257, 11.038014924151026, 11.027591144039304, 11.027262259548506, 11.021516006030764, 11.009550706730094, 11.005617786239542, 11.000795738728668, 10.989059146153584, 10.984495108857084, 10.98149731616203, 10.974150299396133, 10.968689638520448, 10.960911852895448, 10.955779140910908, 10.945978860738853, 10.941794480783562, 10.933800042291766, 10.932885170449977, 10.918380582772047, 10.908329938188762, 10.904590285783296, 10.887925303271674, 10.883988243145138]"
row,randomized,40000,2000,0.4098207950592041,100,0.0005,"[3.8269106304873555, 3.8055703511119754, 3.7551717527647375, 3.7144557810568477, 3.7080318104983094, 3.6863061898246867, 3.6448308189513554, 3.611352114153786, 3.592519179207165, 3.5867030186309554, 3.5638102508467475, 3.5395488712941026, 3.5352661100098848, 3.5301967381720267, 3.526249757772579, 3.512756837958114, 3.5119041005336946, 3.5017097021669032, 3.4975035007898176, 3.48979443952257, 3.4869589765600386, 3.473340066309178, 3.470414572907301, 3.460848930752662, 3.4588352196864625, 3.453024362018142, 3.4432891735450193, 3.4342324861893845, 3.4299135606319, 3.4193537649099914, 3.4140790055031056, 3.4100932186840884, 3.4081826263075543, 3.402815275702424, 3.3967768523879576, 3.3941911042326858, 3.388633838269052, 3.3874771466837013, 3.377097586911936, 3.371436150731504, 3.368381233428381, 3.3632280237927015, 3.3565307528180908, 3.3543802418266013, 3.3496290108657005, 3.345862949501977, 3.3422169186108626, 3.3360181384723857, 3.3334952190293263, 3.3279772942621273, 3.3255251876090393, 3.31677621514294, 3.315010349593618, 3.314240795835178, 3.3040296189240825, 3.301941529830729, 3.2984352725617976, 3.294436354178573, 3.291929621949044, 3.290159162733917, 3.2842300124721087, 3.2799544907012814, 3.276377283254625, 3.2734096184084978, 3.27038570278983, 3.267573354987044, 3.263198989271518, 3.256575417132577, 3.2530875391379332, 3.2495380414746267, 3.246096765304279, 3.2434541034083386, 3.2408210364241823, 3.239217957204244, 3.2331145678668394, 3.2311867797237133, 3.2299351880581417, 3.225151002249624, 3.2219660625470175, 3.217297763900059, 3.2124477517245404, 3.2089199263031682, 3.203036386245798, 3.1987530609997132, 3.1976742730033005, 3.196191390748281, 3.1920070000840783, 3.189909064638907, 3.187878833901892, 3.181242951207835, 3.1792074347111954, 3.1774712652551984, 3.1760427455264315, 3.166159425458808, 3.1630866986586965, 3.1590842617319157, 3.1561341692976965, 3.1508133091194965, 3.1450663951359075, 3.144446023974893]"
row,arpack,60000,4000,0.5132370948791504,30,0.0005,"[5.26713034426435, 4.566804821123925, 4.537020030875474, 4.515008504071146, 4.503113446695578, 4.477997735471669, 4.466083021621087, 4.461430407602889, 4.4574933143144415, 4.456586854525491, 4.449608821366299, 4.444813766219676, 4.44229309868153, 4.430914608436518, 4.424166427444026, 4.423338013692645, 4.420178799844843, 4.416109714034449, 4.408485513064981, 4.406993497312114, 4.404122690584735, 4.3976045207215515, 4.392685145598209, 4.389543632888175, 4.381690382736472, 4.37715978237402, 4.370849125181635, 4.36717990996987, 4.359932199408541, 4.354785065698473]"
row,randomized,50000,4000,0.5687863826751709,20,0.02,"[142.70305660981938, 22.434763561084146, 22.379218262436446, 22.359565246349607, 22.331293558679224, 22.312578082787308, 22.28994741921986, 22.265333477764113, 22.245349858191933, 22.234249650865085, 22.195357763497167, 22.174004163910293, 22.16209878193405, 22.143912073454167, 22.12398033550141, 22.111720962491326, 22.07962925078831, 22.074818840173315, 22.01428436352566, 22.006569234006882]"
